Date,Unhedged_Portfolio_Value,Hedged_Portfolio_Value,Daily_Hedge_Ratio,Unhedged_Daily_TC,Unhedged_Cumulative_TC,Unhedged_Portfolio_Value_Net,Unhedged_Portfolio_Return_Net,Hedged_Equity_Daily_TC,Hedged_SPY_Daily_TC,Hedged_Daily_TC,Hedged_Cumulative_TC,Hedged_Portfolio_Value_Net,Hedged_Portfolio_Return_Net
2023-02-09,129753.13982586296,103582.17165044304,292.4672291889766,0.0,50.0,129703.13982586296,-0.011396033785339599,0.0,31.07465149513291,31.07465149513291,19654.878581254572,83927.29306918847,-0.004930729691782321
2023-02-10,130284.03427830248,103790.5145179852,294.3907511564747,0.0,50.0,130234.03427830248,0.0040931503520444945,0.0,31.137154355395555,31.137154355395555,19686.015735609966,84104.49878237523,0.002111419381066959
2023-02-13,131543.39732192893,103687.98383841952,299.1304809281223,0.0,50.0,131493.39732192893,0.009669999479055225,0.0,31.106395151525852,31.106395151525852,19717.12213076149,83970.86170765803,-0.0015889408610947342
2023-02-14,131474.71849594687,103676.25455269797,292.86599399840264,0.0,50.0,131424.71849594687,-0.0005222986657947848,0.0,31.102876365809387,31.102876365809387,19748.2250071273,83928.02954557067,-0.0005100836315873325
2023-02-15,132658.00851609983,104313.56535914417,291.2063837189122,0.0,50.0,132608.00851609983,0.009003557578017185,0.0,31.294069607743246,31.294069607743246,19779.519076735043,84534.04628240912,0.0072206715696738755
2023-02-16,131089.008207154,104434.09471074348,313.1501752693959,0.0,50.0,131039.008207154,-0.011831866917414335,0.0,31.33022841322304,31.33022841322304,19810.849305148266,84623.24540559521,0.0010551857755405347
2023-02-17,130643.2462923635,104318.908896844,305.1510772481914,0.0,50.0,130593.2462923635,-0.0034017497605430824,0.0,31.2956726690532,31.2956726690532,19842.14497781732,84476.76391902668,-0.0017309840324186698
2023-02-21,128099.65020171068,104248.0615180268,310.98608337576877,0.0,50.0,128049.65020171068,-0.019477240690980224,0.0,31.27441845540804,31.27441845540804,19873.419396272726,84374.64212175408,-0.0012088743997163975
2023-02-22,127891.33936213078,104220.40383122502,327.79633277380964,0.0,50.0,127841.33936213078,-0.0016267974121894069,0.0,31.266121149367503,31.266121149367503,19904.685517422095,84315.71831380292,-0.0006983592044885745
2023-02-23,128285.94837174324,104002.45200108402,322.30414261893554,0.0,50.0,128235.94837174324,0.003086708975214014,0.0,31.200735600325203,31.200735600325203,19935.88625302242,84066.5657480616,-0.002954995470880406
2023-02-24,126863.32523266514,103914.15365431014,317.352892615256,0.0,50.0,126813.32523266514,-0.011093793566793408,0.0,31.17424609629304,31.17424609629304,19967.060499118714,83947.09315519143,-0.0014211665696945985
2023-02-27,127150.39782358595,103816.4419271281,310.9858998560446,0.0,50.0,127100.39782358595,0.0022637415302699804,0.0,31.144932578138427,31.144932578138427,19998.205431696853,83818.23649543124,-0.0015349746479246251
2023-02-28,126998.67214221224,104067.23282700464,323.6957130645977,0.0,50.0,126948.67214221224,-0.0011937467071055918,0.0,31.22016984810139,31.22016984810139,20029.425601544954,84037.80722545969,0.0026196056992970895
2023-03-01,126768.43334589996,104270.363277968,326.01320513277244,0.0,50.0,126718.43334589996,-0.001813636900859894,0.0,31.2811089833904,31.2811089833904,20060.706710528346,84209.65656743966,0.002044905116561635
2023-03-02,127710.69081346288,104305.31236164886,303.04450557483466,0.0,50.0,127660.69081346288,0.007435835834482374,0.0,31.291593708494656,31.291593708494656,20091.99830423684,84213.31405741202,4.343314201071813e-05
2023-03-03,129492.83049533029,104228.97341682926,303.463558256376,0.0,50.0,129442.83049533029,0.013959972098783746,0.0,31.268692025048775,31.268692025048775,20123.26699626189,84105.70642056738,-0.0012777983867405807
2023-03-06,129246.88769552315,103965.23136804848,301.0366912352476,0.0,50.0,129196.88769552315,-0.001900010984509537,0.0,31.189569410414542,31.189569410414542,20154.456565672303,83810.77480237618,-0.0035066778550839617
2023-03-07,127204.10877790287,103787.018754827,303.6910688721819,0.0,50.0,127154.10877790287,-0.015811363215145535,0.0,31.1361056264481,31.1361056264481,20185.59267129875,83601.42608352826,-0.0024978735650822426
2023-03-08,127469.59575954908,103847.47980042778,304.6729473333981,0.0,50.0,127419.59575954908,0.0020879150834984816,0.0,31.15424394012833,31.15424394012833,20216.746915238877,83630.7328851889,0.0003505538485832904
2023-03-09,124555.65741590536,103428.6755834989,335.75624302956095,0.0,50.0,124505.65741590536,-0.02286883996353717,0.0,31.02860267504967,31.02860267504967,20247.775517913928,83180.90006558498,-0.005378798009835317
2023-03-10,122030.42169718177,102940.36074367228,352.5446350323322,0.0,50.0,121980.42169718177,-0.02028209618048249,0.0,30.88210822310168,30.88210822310168,20278.65762613703,82661.70311753525,-0.006241780837191846
2023-03-13,121294.70615284712,102477.44845524454,349.93520826029993,0.0,50.0,121244.70615284712,-0.006031423191510732,0.0,30.743234536573357,30.743234536573357,20309.400860673602,82168.04759457093,-0.005971997966971343
2023-03-14,123293.99519793491,102332.31293489662,352.52145781634295,0.0,50.0,123243.99519793491,0.016489701765348697,0.0,30.69969388046898,30.69969388046898,20340.100554554072,81992.21238034255,-0.002139946358418743
2023-03-15,121734.5189851845,101745.03465675475,357.35112439797444,0.0,50.0,121684.5189851845,-0.012653567504411267,0.0,30.523510397026424,30.523510397026424,20370.6240649511,81374.41059180365,-0.007534883748142596
2023-03-16,123761.3389110499,101483.09392717034,354.10313129744935,0.0,50.0,123711.3389110499,0.01665634990193099,0.0,30.4449281781511,30.4449281781511,20401.06899312925,81082.02493404108,-0.0035930909438994796
2023-03-17,121990.21234878917,101337.91229878712,355.057941662178,0.0,50.0,121940.21234878917,-0.01431660652815503,0.0,30.401373689636134,30.401373689636134,20431.47036681889,80906.44193196823,-0.0021654984839818425
2023-03-20,123348.4866376708,101370.85888843048,362.87590846705115,0.0,50.0,123298.4866376708,0.011138854547805055,0.0,30.411257666529142,30.411257666529142,20461.881624485417,80908.97726394507,3.133658972376274e-05
2023-03-21,125193.90943535998,101320.25691957943,380.76816320511534,0.0,50.0,125143.90943535998,0.014967116369499323,0.0,30.396077075873826,30.396077075873826,20492.277701561292,80827.97921801814,-0.0010011008501898955
2023-03-22,122372.7109451524,101067.96832030622,378.1457951058729,0.0,50.0,122322.7109451524,-0.022543633988554634,0.0,30.32039049609186,30.32039049609186,20522.598092057382,80545.37022824884,-0.003496425278764148
2023-03-23,121679.71016654358,100171.87959242363,377.84719894259104,0.0,50.0,121629.71016654358,-0.005665348431654338,0.0,30.051563877727087,30.051563877727087,20552.64965593511,79619.22993648853,-0.01149836780358482
2023-03-24,122220.8396374078,99838.01437691152,377.30473977488737,0.0,50.0,122170.8396374078,0.00444899087668027,0.0,29.951404313073454,29.951404313073454,20582.601060248184,79255.41331666334,-0.004569456651557613
2023-03-27,122870.38017254668,100149.3736648972,375.01253590574834,0.0,50.0,122820.38017254668,0.005316657698896554,0.0,30.044812099469155,30.044812099469155,20612.645872347653,79536.72779254954,0.0035494670220470592
2023-03-28,122880.24097333432,100418.83429095132,372.20895134982646,0.0,50.0,122830.24097333432,8.028635617152169e-05,0.0,30.125650287285392,30.125650287285392,20642.77152263494,79776.06276831638,0.003009112675480985
2023-03-29,124755.23775112689,100293.07065160402,363.8468770356883,0.0,50.0,124705.23775112689,0.015264944226557553,0.0,30.087921195481204,30.087921195481204,20672.85944383042,79620.2112077736,-0.0019536130906259164
2023-03-30,125481.52804861648,100191.05423765226,374.0883396842163,0.0,50.0,125431.52804861648,0.005824056074846373,0.0,30.057316271295676,30.057316271295676,20702.916760101718,79488.13747755054,-0.0016587965319307951
2023-03-31,127306.00614371484,99991.19346808449,375.9002036012802,0.0,50.0,127256.00614371484,0.014545610051016844,0.0,29.997358040425343,29.997358040425343,20732.914118142144,79258.27934994234,-0.0028917286893671568
2023-04-03,127387.64741411115,99610.97982858868,372.4992789023453,0.0,50.0,127337.64741411115,0.0006415514117590337,0.0,29.8832939485766,29.8832939485766,20762.79741209072,78848.18241649796,-0.005174184158524442
2023-04-04,126319.52619432416,99410.4798072834,365.7994690382733,0.0,50.0,126269.52619432416,-0.00838810235211418,0.0,29.823143942185016,29.823143942185016,20792.620556032904,78617.85925125048,-0.002921096697332204
2023-04-05,125772.31395673347,99261.77608275476,344.4283873756214,0.0,50.0,125722.31395673347,-0.004333684096894053,0.0,29.778532824826424,29.778532824826424,20822.39908885773,78439.37699389704,-0.0022702507935639105
2023-04-06,125768.80072770704,98848.32052518196,335.92393040852664,0.0,50.0,125718.80072770704,-2.7944355427966805e-05,0.0,29.654496157554586,29.654496157554586,20852.05358501528,77996.26694016668,-0.005649076659097307
2023-04-10,126440.07812224388,99270.2681204032,331.2252839615719,0.0,50.0,126390.07812224388,0.005339514779422405,0.0,29.781080436120956,29.781080436120956,20881.834665451403,78388.4334549518,0.005028016470146612
2023-04-11,127208.48638808,99846.64419884878,322.9020906375368,0.0,50.0,127158.48638808,0.006079656546243317,0.0,29.95399325965463,29.95399325965463,20911.78865871106,78934.85554013772,0.006970697858121433
2023-04-12,126658.15017512788,99839.0259692678,333.50756244586665,0.0,50.0,126608.15017512788,-0.004327955047156773,0.0,29.951707790780336,29.951707790780336,20941.74036650184,78897.28560276596,-0.0004759613115736805
2023-04-13,127872.60143607402,99561.92601034016,296.6353282515138,0.0,50.0,127822.60143607402,0.00959220444549791,0.0,29.868577803102045,29.868577803102045,20971.608944304942,78590.31706603522,-0.003890736346447654
2023-04-14,127545.260194165,99531.97025247432,294.6789347170906,0.0,50.0,127495.260194165,-0.002560902674733301,0.0,29.859591075742294,29.859591075742294,21001.468535380685,78530.50171709363,-0.0007611032907696158
2023-04-17,128316.52151424016,99825.53256295196,275.74286969358377,0.0,50.0,128266.52151424016,0.006049333276394675,0.0,29.947659768885586,29.947659768885586,21031.41619514957,78794.1163678024,0.0033568440917191023
2023-04-18,128604.17721554352,99991.30407143648,285.0509179622691,0.0,50.0,128554.17721554352,0.0022426405417990125,0.0,29.99739122143094,29.99739122143094,21061.413586371,78929.89048506548,0.0017231504523675945
2023-04-19,128619.31288319836,100016.14443519896,247.6771203220386,0.0,50.0,128569.31288319836,0.00011773765724831797,0.0,30.004843330559687,30.004843330559687,21091.41842970156,78924.7260054974,-6.543122683100311e-05
2023-04-20,127652.0582910654,99719.98727700344,266.80931728556055,0.0,50.0,127602.0582910654,-0.007523215069304201,0.0,29.91599618310103,29.91599618310103,21121.334425884663,78598.65285111878,-0.004131444870089429
2023-04-21,127483.12503300227,99519.31027013548,282.6020099421273,0.0,50.0,127433.12503300227,-0.0013239069990375052,0.0,29.85579308104064,29.85579308104064,21151.190218965705,78368.12005116977,-0.0029330375469117653
2023-04-24,127370.0662414968,99339.76895733572,279.67149927467796,0.0,50.0,127320.0662414968,-0.0008872009650253698,0.0,29.801930687200713,29.801930687200713,21180.992149652906,78158.77680768282,-0.0026712806604299866
2023-04-25,125233.74931939444,99179.76001951596,303.52642939464033,0.0,50.0,125183.74931939444,-0.016779106272614253,0.0,29.753928005854785,29.753928005854785,21210.74607765876,77969.0139418572,-0.002427914990181357
2023-04-26,124471.92717570794,98982.26342315112,306.4210587225166,0.0,50.0,124421.92717570794,-0.0060856313046094845,0.0,29.694679026945334,29.694679026945334,21240.440756685708,77741.8226664654,-0.002913866213073102
2023-04-27,126437.1779154362,98695.91129509736,296.45109761595404,0.0,50.0,126387.1779154362,0.015795051437781815,0.0,29.608773388529208,29.608773388529208,21270.049530074237,77425.86176502313,-0.004064233260877348
2023-04-28,127440.27973512169,98679.42884594016,299.64107449528325,0.0,50.0,127390.27973512169,0.007936737224694124,0.0,29.603828653782045,29.603828653782045,21299.653358728017,77379.77548721214,-0.0005952310605318312
2023-05-01,127348.16238591934,98701.01330271404,294.5003162918501,0.0,50.0,127298.16238591934,-0.0007231112875636381,0.0,29.61030399081421,29.61030399081421,21329.263662718833,77371.7496399952,-0.00010372021844728962
2023-05-02,125680.75853758576,98457.82885124776,298.11733655826606,0.0,50.0,125630.75853758576,-0.013098412554288452,0.0,29.537348655374327,29.537348655374327,21358.801011374206,77099.02783987355,-0.003524824000886717
2023-05-03,124490.27367375372,98168.44978102768,299.2368380090102,0.0,50.0,124440.27367375372,-0.009476062054308731,0.0,29.4505349343083,29.4505349343083,21388.251546308515,76780.19823471917,-0.00413532588006893
2023-05-04,123794.77376716815,98268.27413663332,293.56095211322094,0.0,50.0,123744.77376716815,-0.005589025851943763,0.0,29.480482240989993,29.480482240989993,21417.732028549504,76850.54210808381,0.0009161720727732803
2023-05-05,126129.98941545768,98345.51969574968,307.5723375513172,0.0,50.0,126079.98941545768,0.01887122645424477,0.0,29.5036559087249,29.5036559087249,21447.23568445823,76898.28401129146,0.0006212305326420697
2023-05-08,126444.28025538308,98564.95037389905,308.5696492114032,0.0,50.0,126394.28025538308,0.0024927892315231848,0.0,29.569485112169712,29.569485112169712,21476.805169570398,77088.14520432864,0.002468991284763966
2023-05-09,126164.31196932176,98759.2326275046,301.92435364304646,0.0,50.0,126114.31196932176,-0.0022150392050624967,0.0,29.62776978825138,29.62776978825138,21506.43293935865,77252.79968814595,0.002135924834887115
2023-05-10,126372.81822756304,98489.50128197414,295.9375947851736,0.0,50.0,126322.81822756304,0.0016533116264552117,0.0,29.54685038459224,29.54685038459224,21535.97978974324,76953.5214922309,-0.0038740110018431473
2023-05-11,126073.98701823728,98430.17145072344,318.52920122642126,0.0,50.0,126023.98701823728,-0.0023656154408099317,0.0,29.52905143521703,29.52905143521703,21565.508841178456,76864.66260954499,-0.0011547084650944672
2023-05-12,125830.96139022388,98371.76518361142,320.75810288681095,0.0,50.0,125780.96139022388,-0.0019284077084328333,0.0,29.511529555083424,29.511529555083424,21595.02037073354,76776.74481287788,-0.0011437999424224188
2023-05-15,126505.92897676496,98549.2295590447,325.6778203137298,0.0,50.0,126455.92897676496,0.005366214243243572,0.0,29.564768867713408,29.564768867713408,21624.58513960125,76924.64441944344,0.0019263594324820943
2023-05-16,125174.42187748587,98200.48019248489,328.68975442688446,0.0,50.0,125124.42187748587,-0.010529416137726066,0.0,29.460144057745463,29.460144057745463,21654.045283658998,76546.43490882589,-0.004916623449766067
2023-05-17,126865.8364483521,98294.05208778412,325.7336553181409,0.0,50.0,126815.8364483521,0.013517861225543548,0.0,29.488215626335233,29.488215626335233,21683.53349928533,76610.51858849879,0.0008371869930876574
2023-05-18,128092.57733967778,98239.48590880538,334.1756485727272,0.0,50.0,128042.57733967778,0.009673404565882393,0.0,29.47184577264161,29.47184577264161,21713.005345057973,76526.4805637474,-0.001096951519187317
2023-05-19,127799.77662325135,98171.61576650573,344.8539974672196,0.0,50.0,127749.77662325135,-0.0022867449446106747,0.0,29.451484729951716,29.451484729951716,21742.456829787923,76429.15893671781,-0.0012717379175503085
2023-05-22,128267.32944074603,98487.1861270141,345.2552259746926,0.0,50.0,128217.32944074603,0.0036599110374457844,0.0,29.546155838104227,29.546155838104227,21772.002985626026,76715.18314138807,0.0037423440039041633
2023-05-23,126753.44875459428,98550.30180989228,349.7214445206548,0.0,50.0,126703.44875459428,-0.011807145670206576,0.0,29.56509054296768,29.56509054296768,21801.568076168995,76748.73373372329,0.00043733966291115145
2023-05-24,125368.97229768665,98314.77186221015,370.1082031007693,0.0,50.0,125318.97229768665,-0.010926904283317218,0.0,29.49443155866304,29.49443155866304,21831.062507727656,76483.7093544825,-0.003453143346446308
2023-05-25,125738.3349703163,97688.25366712366,336.23822497045836,0.0,50.0,125688.3349703163,0.002947380319655357,0.0,29.306476100137097,29.306476100137097,21860.368983827793,75827.88468329587,-0.008574697497306993
2023-05-26,127045.8426801875,97393.44613463824,322.88778301774937,0.0,50.0,126995.8426801875,0.010402776917842083,0.0,29.21803384039147,29.21803384039147,21889.587017668186,75503.85911697007,-0.004273171639682771
2023-05-30,127045.35591836022,97354.98068963466,320.0180075460292,0.0,50.0,126995.35591836022,-3.832895762667654e-06,0.0,29.206494206890394,29.206494206890394,21918.793511875076,75436.18717775958,-0.0008962712635078862
2023-05-31,126435.8341008936,97412.56129524026,303.02719902449354,0.0,50.0,126385.8341008936,-0.004799559897752936,0.0,29.223768388572076,29.223768388572076,21948.017280263648,75464.54401497661,0.00037590496388961725
2023-06-01,127567.93537500178,97419.10047820292,291.48584631002353,0.0,50.0,127517.93537500178,0.008957501306708249,0.0,29.225730143460872,29.225730143460872,21977.24301040711,75441.85746779581,-0.00030062524695428916
2023-06-02,129935.20362620147,97786.72036269156,319.8543089087161,0.0,50.0,129885.20362620147,0.018564198394822595,0.0,29.336016108807463,29.336016108807463,22006.579026515916,75780.14133617564,0.004484034191817754
2023-06-05,129524.6994112112,97669.7658153381,320.1798806593972,0.0,50.0,129474.6994112112,-0.0031605156209453256,0.0,29.30092974460143,29.30092974460143,22035.879956260516,75633.88585907759,-0.0019299974177829915
2023-06-06,130062.11257992376,97854.99437232816,323.91995623105856,0.0,50.0,130012.11257992376,0.00415071957035984,0.0,29.356498311698445,29.356498311698445,22065.236454572216,75789.75791775595,0.0020608759804934262
2023-06-07,130352.48793418016,98403.11195998931,306.7907717993577,0.0,50.0,130302.48793418016,0.0022334484725634596,0.0,29.52093358799679,29.52093358799679,22094.75738816021,76308.3545718291,0.006842569079530625
2023-06-08,130813.40517068804,98235.2412279462,272.22214937340914,0.0,50.0,130763.40517068804,0.003537286538540352,0.0,29.47057236838386,29.47057236838386,22124.227960528595,76111.01326741761,-0.002586103520627381
2023-06-09,130843.2011753983,98092.84858004324,293.152035175882,0.0,50.0,130793.2011753983,0.00022786195167801004,0.0,29.42785457401297,29.42785457401297,22153.655815102607,75939.19276494063,-0.002257498555081505
2023-06-12,131917.47056280522,98024.36182486972,307.709890589802,0.0,50.0,131867.47056280522,0.008213495638556001,0.0,29.40730854746091,29.40730854746091,22183.063123650067,75841.29870121965,-0.0012891111974813185
2023-06-13,133007.86819313077,98200.24838646196,308.0857992049417,0.0,50.0,132957.86819313077,0.008268890164282228,0.0,29.460074515938583,29.460074515938583,22212.523198166004,75987.72518829595,0.0019306959345877228
2023-06-14,132791.30145664504,97921.2351990834,318.8413124817649,0.0,50.0,132741.30145664504,-0.0016288373108626075,0.0,29.376370559725018,29.376370559725018,22241.89956872573,75679.33563035767,-0.004058412818308432
2023-06-15,134573.5439222078,97966.18854107083,327.57384306090563,0.0,50.0,134523.5439222078,0.01342643507337371,0.0,29.38985656232125,29.38985656232125,22271.28942528805,75694.89911578278,0.00020565039710618294
2023-06-16,134322.22467465544,98075.13153653688,274.48406363405604,0.0,50.0,134272.22467465544,-0.0018682175641886456,0.0,29.42253946096106,29.42253946096106,22300.71196474901,75774.41957178788,0.0010505391635895478
2023-06-20,133213.00362464815,97752.0452625954,299.28124924204013,0.0,50.0,133163.00362464815,-0.008260986609069487,0.0,29.32561357877862,29.32561357877862,22330.03757832779,75422.00768426762,-0.004650802863443659
2023-06-21,132844.92581458585,97941.57056240855,287.7522779289342,0.0,50.0,132794.92581458585,-0.002764114656799266,0.0,29.382471168722564,29.382471168722564,22359.42004949651,75582.15051291205,0.002123290450114057
2023-06-22,132569.35979498693,97385.54878146003,311.19116942356493,0.0,50.0,132519.35979498693,-0.0020751246172137083,0.0,29.215664634438006,29.215664634438006,22388.63571413095,74996.9130673291,-0.007743064223648677
2023-06-23,131568.85297817813,97382.39590638262,309.9249170760389,0.0,50.0,131518.85297817813,-0.007549891716626345,0.0,29.214718771914782,29.214718771914782,22417.850432902866,74964.54547347975,-0.0004315856816704544
2023-06-26,131757.5627391449,97890.31046878832,290.1632143255555,0.0,50.0,131707.5627391449,0.0014348495040332754,0.0,29.36709314063649,29.36709314063649,22447.217526043503,75443.09294274481,0.006383650647683314
2023-06-27,133421.13459679464,98071.85144615085,308.5424945589521,0.0,50.0,133371.13459679464,0.012630799804143056,0.0,29.421555433845253,29.421555433845253,22476.639081477348,75595.2123646735,0.0020163465732261354
2023-06-28,133670.1838265511,98207.41903510533,301.9456566142146,0.0,50.0,133620.1838265511,0.0018673398146411557,0.0,29.462225710531595,29.462225710531595,22506.10130718788,75701.31772791744,0.0014035989836511664
2023-06-29,134544.115598755,98468.76677870212,310.10880052465353,0.0,50.0,134494.115598755,0.006540417376901031,0.0,29.540630033610633,29.540630033610633,22535.64193722149,75933.12484148063,0.0030621278535247765
2023-06-30,135948.15205526608,98428.16958655573,289.4248161088996,0.0,50.0,135898.15205526608,0.010439389487491457,0.0,29.528450875966715,29.528450875966715,22565.170388097456,75862.99919845827,-0.0009235184666607221
2023-07-03,136423.26629040978,98667.0921544901,292.80682685514705,0.0,50.0,136373.26629040978,0.0034961051931778897,0.0,29.60012764634703,29.60012764634703,22594.770515743803,76072.3216387463,0.0027592165152927617
2023-07-05,136127.87168760874,98580.6567907455,273.3869589286348,0.0,50.0,136077.87168760874,-0.00216607412021641,0.0,29.574197037223648,29.574197037223648,22624.344712781025,75956.31207796448,-0.0015249904075851362
2023-07-06,134857.12560208607,98396.36032067623,300.21357227490194,0.0,50.0,134807.12560208607,-0.00933837419532757,0.0,29.518908096202868,29.518908096202868,22653.86362087723,75742.496699799,-0.0028149784042439396
2023-07-07,134929.0032688057,98692.369801136,309.6746949029756,0.0,50.0,134879.0032688057,0.0005331889275037582,0.0,29.607710940340795,29.607710940340795,22683.47133181757,76008.89846931843,0.0035172034343586844
2023-07-10,135962.77379140534,99210.13141453944,302.95112902771575,0.0,50.0,135912.77379140534,0.00766442884026497,0.0,29.763039424361832,29.763039424361832,22713.23437124193,76496.8970432975,0.006420282148623224
2023-07-11,137503.4976360762,99662.6986597692,339.16787341012633,0.0,50.0,137453.4976360762,0.011336122438612817,0.0,29.898809597930757,29.898809597930757,22743.13318083986,76919.56547892935,0.005525301704624841
2023-07-12,137758.1892760262,99113.83247174644,290.0293541737359,0.0,50.0,137708.1892760262,0.0018529294949214403,0.0,29.73414974152393,29.73414974152393,22772.867330581386,76340.96514116506,-0.0075221477677586135
2023-07-13,139131.65852483435,99361.62877127224,299.03958626091253,0.0,50.0,139081.65852483435,0.009973765946882818,0.0,29.80848863138167,29.80848863138167,22802.675819212767,76558.95295205948,0.0028554500259636573
2023-07-14,138460.44562378802,98943.39962551376,312.5187897088552,0.0,50.0,138410.44562378802,-0.004826034634368925,0.0,29.683019887654126,29.683019887654126,22832.35883910042,76111.04078641334,-0.005850552396224784
2023-07-17,139069.2819360381,99013.21888082748,336.67123642897906,0.0,50.0,139019.2819360381,0.004398774308587594,0.0,29.70396566424824,29.70396566424824,22862.062804764668,76151.15607606282,0.0005270626867663886
2023-07-18,140140.18231156698,98997.34126367509,335.10671131518603,0.0,50.0,140090.18231156698,0.007703250661455607,0.0,29.699202379102523,29.699202379102523,22891.76200714377,76105.57925653132,-0.0005985046305269082
2023-07-19,140782.57921463632,99222.31014944067,330.04314269987316,0.0,50.0,140732.57921463632,0.004585595453367564,0.0,29.7666930448322,29.7666930448322,22921.528700188603,76300.78144925207,0.002564886761623253
2023-07-20,140523.17134996288,99538.90795627136,242.05007415345335,0.0,50.0,140473.17134996288,-0.0018432680344599994,0.0,29.861672386881406,29.861672386881406,22951.390372575483,76587.51758369588,0.003757971137353655
2023-07-21,140734.58188479446,99688.65958488484,248.98843568449973,0.0,50.0,140684.58188479446,0.001504988694993603,0.0,29.906597875465447,29.906597875465447,22981.29697045095,76707.36261443389,0.0015648115322062228
2023-07-24,141264.35879321807,99714.6887219614,250.3926700659865,0.0,50.0,141214.35879321807,0.0037657069547070154,0.0,29.91440661658842,29.91440661658842,23011.21137706754,76703.47734489386,-5.065054262853863e-05
2023-07-25,141554.51446844082,99731.12053434658,220.8021425195108,0.0,50.0,141504.51446844082,0.002054717931677441,0.0,29.919336160303974,29.919336160303974,23041.13071322784,76689.98982111874,-0.00017583979556079488
2023-07-26,141862.0545770678,99934.81663226668,270.7524547514009,0.0,50.0,141812.0545770678,0.002173358989868701,0.0,29.980444989680002,29.980444989680002,23071.11115821752,76863.70547404916,0.0022651672445859194
2023-07-27,140778.03800865237,99761.0320659188,284.3447766352163,0.0,50.0,140728.03800865237,-0.007644036832047618,0.0,29.928309619775636,29.928309619775636,23101.039467837298,76659.9925980815,-0.0026503129755620636
2023-07-28,141228.00314642547,99443.75488628396,206.67235999085844,0.0,50.0,141178.00314642547,0.0031974093019433436,0.0,29.833126465885186,29.833126465885186,23130.872594303182,76312.88229198079,-0.004527919901069821
2023-07-31,141809.97794942465,99731.49980870594,204.98000465659925,0.0,50.0,141759.97794942465,0.00412227677137178,0.0,29.919449942611777,29.919449942611777,23160.792044245794,76570.70776446014,0.003378531444964805
2023-08-01,141788.01997420634,99879.88362348844,183.05180756457065,0.0,50.0,141738.01997420634,-0.00015489544747349093,0.0,29.963965087046528,29.963965087046528,23190.75600933284,76689.1276141556,0.001546542446227983
2023-08-02,140402.50556189963,99791.12707829873,204.48331354758287,0.0,50.0,140352.50556189963,-0.009775178265922224,0.0,29.937338123489614,29.937338123489614,23220.69334745633,76570.4337308424,-0.001547727650657138
2023-08-03,139905.6196498476,99632.89368978215,218.10752713948747,0.0,50.0,139855.6196498476,-0.003540271048691035,0.0,29.889868106934642,29.889868106934642,23250.583215563263,76382.31047421889,-0.002456865495692462
2023-08-04,139065.92076904685,99351.6865739562,224.6216396185064,0.0,50.0,139015.92076904685,-0.00600404104535146,0.0,29.805505972186857,29.805505972186857,23280.38872153545,76071.29785242076,-0.004071788610048754
2023-08-07,140512.40251954788,99701.2209372446,252.39123976931532,0.0,50.0,140462.40251954788,0.01040515174448342,0.0,29.910366281173374,29.910366281173374,23310.299087816624,76390.92184942798,0.004201637227582156
2023-08-08,139508.41717121255,99342.05993531192,260.01169646724327,0.0,50.0,139458.41717121255,-0.007147715903518037,0.0,29.802617980593574,29.802617980593574,23340.101705797217,76001.9582295147,-0.005091751879627182
2023-08-09,139013.11577365242,99509.0878153896,250.54951054205492,0.0,50.0,138963.11577365242,-0.0035516063326034297,0.0,29.85272634461688,29.85272634461688,23369.954432141833,76139.13338324777,0.001804889728220127
2023-08-10,139033.8654342433,99496.83457097008,242.91676617806283,0.0,50.0,138983.8654342433,0.00014931775583293394,0.0,29.84905037129102,29.84905037129102,23399.803482513125,76097.03108845695,-0.0005529652482239023
2023-08-11,138990.41597074724,99519.1854523991,294.95593864269654,0.0,50.0,138940.41597074724,-0.0003126223562733843,0.0,29.855755635719728,29.855755635719728,23429.659238148844,76089.52621425026,-9.862243111646851e-05
2023-08-14,139253.16673884998,99257.46450625012,261.24567395774244,0.0,50.0,139203.16673884998,0.0018911039402533802,0.0,29.777239351875036,29.777239351875036,23459.43647750072,75798.0280287494,-0.0038309896250382502
2023-08-15,137531.82705001195,99039.28630579656,278.1378440563357,0.0,50.0,137481.82705001195,-0.012365664727062686,0.0,29.711785891738966,29.711785891738966,23489.148263392457,75550.1380424041,-0.003270401523523425
2023-08-16,136689.9076517959,99129.40793199369,305.84759941059747,0.0,50.0,136639.9076517959,-0.0061238595404307095,0.0,29.738822379598105,29.738822379598105,23518.887085772054,75610.52084622163,0.0007992414756892163
2023-08-17,135457.50639153822,98972.47552459931,310.9221623615799,0.0,50.0,135407.50639153822,-0.009019336162010894,0.0,29.69174265737979,29.69174265737979,23548.578828429432,75423.89669616989,-0.0024682299230723848
2023-08-18,135511.01886572997,98965.29447432038,309.6643231170826,0.0,50.0,135461.01886572997,0.00039519577324620414,0.0,29.689588342296112,29.689588342296112,23578.268416771727,75387.02605754866,-0.0004888455812586123
2023-08-21,135840.84344723242,98696.09492699138,251.45260267892263,0.0,50.0,135790.84344723242,0.002434830213623007,0.0,29.60882847809741,29.60882847809741,23607.877245249823,75088.21768174156,-0.003963657825936773
2023-08-22,135343.119525207,98542.37030941877,246.62717580391785,0.0,50.0,135293.119525207,-0.0036653717540153785,0.0,29.562711092825626,29.562711092825626,23637.43995634265,74904.93035307611,-0.00244095990455262
