Date,Signal_Weighted_Value,Equal_Weight_Value,Signal_Weighted_Returns,Equal_Weight_Returns,Signal_Weighted_Cumulative_Return,Equal_Weight_Cumulative_Return
2023-01-25,145670.24093378655,148713.51773799793,0.000498668569025905,0.0007756071638771167,45.67024093378655,48.713517737997925
2023-01-26,147198.65601470284,150273.86377566378,0.010492294590293112,0.010492294590293112,47.198656014702834,50.273863775663784
2023-01-27,147388.11335991378,150467.27917806178,0.0012870861075798346,0.0012870861075798346,47.388113359913774,50.46727917806177
2023-01-30,145825.75369394754,148872.2794004242,-0.010600309823839343,-0.01060030982383934,45.82575369394755,48.872279400424176
2023-01-31,147844.95979366338,150933.66984092782,0.013846704361656663,0.01384670436165666,47.84495979366339,50.93366984092782
2023-02-01,149554.0262969509,152678.4413887939,0.011559856390591447,0.011559856390591445,49.554026296950916,52.67844138879389
2023-02-02,150933.74508141135,154086.98463421612,0.00922555426037763,0.009225554260377628,50.93374508141135,54.08698463421613
2023-02-03,149160.09978598077,152294.63082985612,-0.0117511514371681,-0.011632090851896506,49.16009978598077,52.294630829856125
2023-02-06,148240.56581022372,151374.3923991119,-0.006164744975877734,-0.006042487681475361,48.240565810223714,51.3743923991119
2023-02-07,149739.34793969605,152911.47220133044,0.010110472267024773,0.010154160012519772,49.73934793969605,52.91147220133043
2023-02-08,148396.49844939832,151540.17537566958,-0.008967913302511047,-0.008967913302511047,48.39649844939833,51.54017537566957
2023-02-09,146746.98851513723,149855.72171716852,-0.011115558328511048,-0.011115558328511046,46.74698851513723,49.85572171716852
2023-02-10,147375.90173082703,150497.9580232644,0.004285697594570384,0.004285697594570382,47.37590173082702,50.4979580232644
2023-02-13,148817.9167007088,151970.52108043613,0.009784604897722727,0.009784604897722725,48.817916700708786,51.970521080436114
2023-02-14,148760.4367503197,151911.8234571528,-0.00038624348239387195,-0.00038624348239387206,48.76043675031969,51.91182345715279
2023-02-15,150147.7748563416,153328.55135901496,0.009325988389980307,0.009325988389980305,50.147774856341584,53.32855135901495
2023-02-16,148402.3631890666,151546.16435578128,-0.011624625599313574,-0.011624625599313572,48.40236318906659,51.54616435578128
2023-02-17,147920.85104246545,151054.45170821948,-0.003244639345720473,-0.0032446393457204723,47.920851042465465,51.054451708219474
