date,alpha,beta,r_squared,alpha_pvalue,beta_pvalue,alpha_stderr,beta_stderr,residual_std,alpha_annualized_pct,beta_regime
2025-01-21,0.0008553867930221103,-0.06512874657724566,0.012228225168738595,0.4269294430406132,0.4002782194193173,0.0010691267514332213,0.0768608735162051,0.008099237378868742,21.555747184157177,
2025-01-22,0.0009660334711197288,-0.07620279562116297,0.01629998431496077,0.368808723382108,0.33099049963013283,0.0010665410582340875,0.07773107135281584,0.008056649762407492,24.344043472217162,
2025-01-23,0.0010594746017420999,-0.07333980880315183,0.014266179780023248,0.32610153431820454,0.3633583327052985,0.0010697641381769729,0.08004823471850137,0.008098426897778104,26.698759963900915,
2025-01-24,0.0010815288045069743,-0.07126035364420027,0.013476554646925286,0.3152753766831906,0.37707754948888417,0.0010676668319764666,0.08005680313470447,0.008090207789150513,27.25452587357575,
2025-01-27,0.00093724027728678,-0.07091261414870471,0.013162382229939028,0.3860055482536473,0.3827351620337903,0.0010729998470674488,0.08062414049439084,0.008109910125650073,23.618454987626855,
2025-01-28,0.0009345138426185429,-0.07096295283374815,0.013175076664546129,0.3875215061950248,0.3825042774565617,0.0010733219633193723,0.08064197603042218,0.008110049622629886,23.54974883398728,
2025-01-29,0.0008599894451889203,-0.054300883716139475,0.008353556221735215,0.42531387701609047,0.4873516090035066,0.0010711118091162259,0.07768472455430324,0.008134531224648358,21.67173401876079,
2025-01-30,0.001122504878304814,-0.06174316987081928,0.011095603762149684,0.295728145123205,0.42313470376416507,0.0010638251945044943,0.07653791189969829,0.008089194464030136,28.28712293328131,
2025-01-31,0.0009903788506705955,-0.062113559319753646,0.011101691472363335,0.357034416989622,0.42300680854067585,0.0010667288574293008,0.07697570229694542,0.008116195992725755,24.957547036899005,
2025-02-03,0.0009466639883823436,-0.05693276758646956,0.009401861835103267,0.37977664360048147,0.46111422039460437,0.0010695993106457653,0.07673440334489307,0.008139853601283643,23.85593250723506,
2025-02-04,0.0008012131736186109,-0.05725072338558033,0.009864179925291847,0.449979735488617,0.45024621913385965,0.001053402317850047,0.0753154153024147,0.008014035712559264,20.190571975188995,
2025-02-05,0.00041113224946271506,0.0013320521508787906,6.445110108000862e-06,0.6726834353699462,0.9846407065318266,0.0009682315678023661,0.06889546904650308,0.007338329206835291,10.360532686460418,Low
2025-02-06,0.00040497644009107473,-0.0018176034892399392,1.2284049706299216e-05,0.6781344732736501,0.9787967133678515,0.0009708996843650047,0.06809444757244666,0.007340787510014479,10.205406290295082,
2025-02-07,0.0002060631410528211,0.006484408777914128,0.00015278671908607378,0.833423874404599,0.925319707318472,0.0009753942997682291,0.06887798063231164,0.00736245236016774,5.192791154531092,Low
2025-02-10,0.00010398028061177334,0.020197025075809727,0.0015350678475713408,0.9153326716008408,0.7663012157472867,0.0009737881927103014,0.06763570610702067,0.007308954148396462,2.620303071416688,Low
2025-02-11,0.00017078254535560293,0.028703794793752065,0.0030598033160189574,0.8602204834292704,0.674645990860851,0.0009655389769786226,0.06803198110177842,0.007267086226996598,4.303720142961194,Low
2025-02-12,0.00013966944543009155,0.03115303652831835,0.003543534314810638,0.8851890205696864,0.6514130042188109,0.0009630299889243763,0.0685957534836666,0.007273000170557469,3.519670024838307,Low
2025-02-13,0.000352160260528182,0.03007347987656572,0.003321731559455828,0.71500807831104,0.6618159572664988,0.0009597530829173559,0.06840138818279773,0.00726712190142481,8.874438565310186,Low
2025-02-14,0.0004991944282927008,0.017690888799045453,0.001149882561482728,0.6015977276412583,0.7970138701695725,0.0009508816240494756,0.06846349638251582,0.007187121076911327,12.579699592976059,Low
2025-02-18,0.00042492864636285455,0.022637481742310263,0.0019063764336793509,0.6543647229882246,0.7404567955613337,0.0009442180623838667,0.06801354730742507,0.007128637397858925,10.708201888343934,Low
2025-02-19,0.0004411577513754657,0.02270077790378153,0.0018685109682487532,0.6414321548334814,0.74295766427949,0.0009423435455073821,0.06889263495452808,0.007129816143678633,11.117175334661736,Low
2025-02-20,0.00030658920686109527,0.023205958766741416,0.0019274751992874805,0.7475960054972002,0.7390752166367456,0.000948176189513685,0.0693381372520887,0.00717599937049003,7.726048012899602,Low
2025-02-21,-0.0001330670134857541,-0.024714433151054795,0.001849432629908729,0.8918860372976232,0.7442283299149397,0.0009747347748995832,0.07539029250165333,0.007398591431028342,-3.353288739841003,
2025-02-24,-0.0003083995268859019,-0.031588139271799445,0.0031923767634751002,0.7495251898165627,0.6680745295783154,0.0009613856413029717,0.07329235089762379,0.007288127879834636,-7.771668077524728,
2025-02-25,-0.0004234597112998527,-0.033860693395390336,0.003773173588652023,0.6597658711690668,0.6410461020600369,0.0009569488641101271,0.07224496312368155,0.007244471571256803,-10.671184724756287,
2025-02-26,-0.0004779948553336769,-0.03195101371951955,0.0035336566788721456,0.6180108882921613,0.6518678701072851,0.0009533840061600982,0.07045142567816941,0.00723448971463107,-12.045470354408657,
2025-02-27,-0.0006027887174194524,-0.003809435854616742,5.616561926853715e-05,0.532621103073522,0.9546800054289719,0.0009602121876898865,0.06674199681405026,0.007308718012230461,-15.190275678970202,
2025-02-28,-0.00042013036526057656,0.009520899853060613,0.00033413170430916263,0.671990135095867,0.88974755898703,0.000987198585199471,0.06838054996066378,0.0075131216397459006,-10.587285204566529,Low
2025-03-03,-0.0005482817216047635,0.028489460305407086,0.002952109085623738,0.5855592660771132,0.6801081536323854,0.0009998838041125194,0.06874831121378269,0.00761484980853598,-13.81669938444004,Low
2025-03-04,-0.0008141936217643303,0.03210610407265875,0.003451291830211881,0.43552549112404604,0.6556907657722866,0.0010369102001848486,0.07163611680343646,0.007896705827952422,-20.517679268461123,Low
2025-03-05,-0.0007317076022737507,0.026277929764110322,0.0022550171687908877,0.4873679985909436,0.7186239061981514,0.0010468458043622296,0.07257917054471766,0.007972193936640637,-18.43903157729852,Low
2025-03-06,-0.0009298374707657818,0.051291580443397204,0.008152748897638302,0.3885431100940555,0.4926538089603929,0.0010702676356199108,0.07428522586816952,0.008150514160495127,-23.4319042632977,Low
2025-03-07,-0.0008289077393179231,0.055391176779658706,0.009411647070636811,0.4439652293245917,0.46087997355292387,0.0010754125104508654,0.07461744723132835,0.008189646145723007,-20.888475030811662,Low
2025-03-10,-0.000988481580282223,0.022797778036759805,0.0014722051566714732,0.3803007838768213,0.7710034092521858,0.0011180849592560239,0.07796046773311054,0.008507198533604935,-24.909735823112015,Low
2025-03-11,-0.0010434401083188783,0.019114882995153404,0.0009450503046426271,0.35728369148171124,0.8156295180445103,0.0011244677999039344,0.08160652254400542,0.008540606752976364,-26.294690729635732,Low
2025-03-12,-0.0010775212688861416,0.009092195451641347,0.00024323672572704815,0.33973418148019974,0.9058518804698502,0.0011193622007029027,0.07653980779867713,0.008523396665733667,-27.153535975930765,Low
2025-03-13,-0.00119276137505841,0.030656988143606262,0.0024000137499236595,0.29744922221559644,0.7101049754151724,0.0011344822933106369,0.08207045505438618,0.008634448550432598,-30.05758665147193,Low
2025-03-14,-0.0007934756494601758,0.04384797983650345,0.0044248692204708175,0.5096233830977908,0.6135727346054547,0.0011958493135656278,0.08636194060326965,0.00910362605069595,-19.99558636639643,Low
2025-03-17,-0.0005606867648888918,0.01936297255008598,0.0008516758275561229,0.6480137313822416,0.824822936336415,0.0012217783889158901,0.08708349578281432,0.009282358940574439,-14.129306475200073,Low
2025-03-18,-0.0005477008826518279,0.018810180313792422,0.0008060060649884258,0.6552738551077173,0.8295122014211631,0.00122046419602086,0.08696304026631248,0.009273541918255013,-13.802062242826063,Low
2025-03-19,0.0001309478679593178,0.019574878720344812,0.0010066962504778616,0.908651112527388,0.8098199538327506,0.0011362828241619272,0.08096869623101205,0.008634761420081311,3.2998862725748084,Low
2025-03-20,0.0001447695313729406,0.02135559876050626,0.0011857659645601005,0.8990670722879792,0.7939394647564394,0.0011363677286215755,0.08138429897242423,0.008631549192292736,3.6481921905981034,Low
2025-03-21,-0.00012182205174680977,0.024017102764312945,0.0015584248689085075,0.9133013889481494,0.7645807738612527,0.001114043845484523,0.07982244254695277,0.008466261278502099,-3.069915704019606,Low
2025-03-24,8.518441467498656e-05,0.005339238302485367,7.389075389391778e-05,0.941056744526465,0.9480269975024231,0.0011470657537124317,0.08155568006385584,0.008702873950672997,2.146647249809661,Low
2025-03-25,-7.846395613543059e-05,-0.0004774907128072481,6.181856187373835e-07,0.9451755224612168,0.9952429344587053,0.0011360901726263375,0.07974277580830427,0.008630816531869284,-1.977291694612851,
2025-03-26,-0.00015879000151230118,-0.0003244155949632048,2.776497022001575e-07,0.8897854074513434,0.9968119166103275,0.001140848151114207,0.08084237427648411,0.008652132760027178,-4.001508038109989,
2025-03-27,-9.422018932273769e-05,-0.0013660083040334563,4.974120696691233e-06,0.9341090458818055,0.9865066374409459,0.0011346945014063237,0.08042296916828424,0.00860749274396034,-2.37434877093299,
2025-03-28,-0.00019569471779085223,0.008016526691326752,0.00016517005625402915,0.866464381886388,0.9223612155688252,0.0011586549488580916,0.08189751393316144,0.008786937119804697,-4.931506888329476,Low
2025-03-31,-7.971679898209233e-05,0.005476301392846083,7.58355924293434e-05,0.94575551185153,0.9473484184814964,0.0011665913113622919,0.0825696293480608,0.008831477186594251,-2.0088633343487268,Low
2025-04-01,-1.5094171596585101e-05,0.003097919424238281,2.448250709954141e-05,0.9897464881907636,0.9700697112184504,0.0011694794011870716,0.08220966150416203,0.008837322665046207,-0.38037312423394454,Low
2025-04-02,-6.446939258270084e-05,0.000980495215200267,2.478855381297708e-06,0.9560017055135139,0.9904742815841155,0.0011634826497560564,0.08177213715814786,0.008788800060529981,-1.6246286930840612,Low
2025-04-03,-0.0010124869338120567,-0.10352382197952928,0.01950776790350429,0.4704600781480557,0.28717017041121906,0.0013936687089853318,0.09637060584245045,0.010544220722254255,-25.514670732063827,
2025-04-04,-0.0018610052826064213,-0.005698817890764435,3.7586475445326015e-05,0.3026909488802849,0.962919493343289,0.001789558804925996,0.12205253915255697,0.013486255499167286,-46.89733312168182,
2025-04-07,-0.0019715773515254515,-0.00450453674100007,2.439571519395808e-05,0.2763004756164249,0.9701227864257292,0.0017939412781024001,0.11974959739651152,0.013468695533832741,-49.68374925844138,
2025-04-08,-0.0019288948392816336,-0.0016604765437192583,3.3458870984229367e-06,0.2854543533869143,0.9889331436936011,0.0017891679220672727,0.11919619185446993,0.013436728274432711,-48.60814994989717,
2025-04-09,-0.0007093818452477508,-0.00776096367030993,4.555590110819935e-05,0.7547791915447355,0.9591802928496745,0.0022604308685985276,0.15098000672065978,0.01693598421873446,-17.876422500243322,
