Date,Price,SMA,EMA,RSI,MACD,MACD_Signal,ATR
2020-10-05,113.45022583007812,109.87241096496582,111.08137768849147,51.2965722360239,-0.5316001514355833,-1.0614474184128366,2.57506615774972
2020-10-06,110.19767761230467,109.88896789550782,110.94542383061658,51.39378529360439,-0.562716955412526,-0.9617013258127746,2.570195334298269
2020-10-07,112.0674057006836,109.77989921569824,111.1180364260115,56.39160526516514,-0.4315313907327436,-0.8556673387967684,2.5792361668178003
2020-10-08,111.96028137207033,109.85196151733399,111.24761257155902,62.065914348043364,-0.33237847150567745,-0.7510095653385502,2.343432290213449
2020-10-09,113.90794372558594,110.0939567565918,111.65689428756316,60.61632954605811,-0.09553769494755215,-0.6199151912603507,2.2571781703404006
2020-10-12,121.14341735839844,110.5341236114502,113.11635937538398,66.50066033568586,0.6682988465112061,-0.3622723837060393,2.653663090297154
2020-10-13,117.9298095703125,110.80484542846679,113.85689017460375,69.0152452903536,1.002774161179886,-0.08926307472885427,2.556976318359375
2020-10-14,118.0174560546875,111.24598655700683,114.49697723307817,68.13985855832578,1.2603915869681117,0.18066785761053894,2.4867210388183594
2020-10-15,117.55004119873048,111.7509147644043,114.96667938164006,63.10230609978043,1.410578509409973,0.42664998797042575,2.237699781145367
2020-10-16,115.90426635742188,112.34397315979004,115.11092353176033,56.51058398149674,1.3808844754419596,0.6174968854647326,2.168837956019811
2020-10-19,112.94385528564452,112.63125,114.77752841697328,52.83362290841125,1.1057251955196392,0.7151425474757139,2.3197784423828156
2020-10-20,114.43379974365234,112.90878982543946,114.72464708261622,52.56336590621278,0.9963996743330341,0.771393972847178,2.306562151227683
2020-10-21,113.810546875,113.38352813720704,114.58401628144449,50.12188595236947,0.8496726163674708,0.7870497015512367,2.282912118094312
2020-10-22,112.71985626220705,113.7501708984375,114.29722243233104,54.52433796937202,0.6380259822814196,0.7572449576972733,2.098583221435549
2020-10-23,112.0284652709961,113.88455848693847,113.94818286904874,47.33579786529862,0.4097813211512289,0.6877522303880644,1.905905042375839
2020-10-26,112.03819274902344,113.8889404296875,113.6543382351987,53.92603866539425,0.2270632649955644,0.5956144373095644,1.6742749895368314
2020-10-27,113.54759979248048,114.01115493774414,113.63791693631897,53.206725111402044,0.20172901631751472,0.5168373531111545,1.6485377720424117
2020-10-28,108.28897094726562,113.78668937683105,112.81500216877231,43.49773991175844,-0.23991041991538964,0.36548779850584573,2.016502380371097
2020-10-29,112.30111694335938,113.71511344909668,112.73594290332417,47.34807829168949,-0.26313297089475896,0.2397636446257248,2.163965497698107
2020-10-30,106.01025390625,113.51255912780762,111.70122151915892,24.220279162232615,-0.780163838914163,0.03577814791774726,2.0964933122907405
2020-11-02,105.9225845336914,113.13617706298828,110.81220044447161,27.10726461798147,-1.1833478154991184,-0.20804704476562585,1.8732119968959304
2020-11-03,107.5488739013672,113.00373687744141,110.31015020707093,31.1469368777192,-1.356014767077312,-0.4376405892279631,1.9831150599888443
2020-11-04,111.94080352783205,112.99740676879883,110.56101994872648,41.14930662060672,-1.1254886219909395,-0.5752101957805584,2.263437543596546
2020-11-05,115.91399383544922,113.19509239196778,111.38455439283767,50.01429857900162,-0.6151012345265485,-0.5831884035297565,2.4296815054757297
2020-11-06,115.78230285644533,113.28881034851074,112.06113107954654,54.55071642644717,-0.21872063886071658,-0.5102948505959486,2.2276300702776246
2020-11-09,113.47039031982422,112.90515899658203,112.27794019343541,48.49508611221283,-0.0900995695212572,-0.42625579438101036,2.286342075892859
2020-11-10,113.12894439697266,112.66511573791504,112.40886391705652,48.92583152800312,-0.015539152123551503,-0.3441124659295186,2.2662130083356606
2020-11-11,116.56271362304688,112.59237861633301,113.04791771797811,55.639639728405655,0.31697312628938334,-0.21189534748573824,2.4335757664271793
2020-11-12,116.28956604003906,112.52935485839843,113.54663284444902,56.331159961286026,0.552086663993606,-0.059098945189869405,2.403701237269812
2020-11-13,116.33834838867188,112.55105895996094,113.97612754356022,56.38178141410756,0.733892310644336,0.0994993059769717,2.4064908708844888
2020-11-16,117.3528823852539,112.77151031494141,114.49562828843618,55.7315379725336,0.9489006738656229,0.269379579554702,2.371142796107702
2020-11-17,116.46515655517578,112.87307815551758,114.79863263716535,64.18240822325558,1.0357251010684791,0.42264868385745746,2.0589354378836497
2020-11-18,115.1384735107422,112.9394744873047,114.85091584848487,55.42730754480074,0.9861145364883441,0.5353418543836348,1.8671166556222087
2020-11-19,115.7335433959961,113.09015884399415,114.98670470194814,73.78048712221721,0.9834780503960872,0.6249690935861253,1.4602742876325314
2020-11-20,114.46537017822266,113.21200408935547,114.90649939060576,69.7527048567818,0.8690398852262575,0.6737832519141518,1.5445959908621631
2020-11-23,111.06088256835938,113.16313858032227,114.31486603333708,57.50347686555923,0.49789370847759074,0.6386053432268396,1.671610151018412
2020-11-24,112.34854125976562,113.10318565368652,114.0123545297107,51.004365663297015,0.304154876339652,0.5717152498494021,1.4498765127999411
2020-11-25,113.18746948242188,113.34811058044434,113.88544913782012,42.05743734445292,0.21582208970455952,0.5005366178204337,1.2260006495884466
2020-11-27,113.73375701904295,113.41974258422852,113.86211188877748,44.17318450059733,0.18773447244507224,0.4379761887453614,1.2556146894182458
2020-11-30,116.1334991455078,113.9259048461914,114.21155608212061,57.53719918378802,0.355021500664094,0.42138525112910796,1.2618882315499411
2020-12-01,119.71356964111328,114.6154541015625,115.05801970658102,65.74887922489518,0.7676306762610494,0.4906343361554963,1.493218558175221
2020-12-02,120.06475067138672,115.24124794006347,115.82828600885883,59.824779422498125,1.1101664866079801,0.6145407662459931,1.273033687046594
2020-12-03,119.92818450927734,115.64061698913574,116.45903962430783,60.2867834995956,1.3549893622772515,0.7626304854522448,1.263277871268134
2020-12-04,119.25509643554688,115.80767211914062,116.8892022106523,57.96481932570375,1.4776670468797732,0.9056377977377505,1.3078711373465381
2020-12-07,120.7183609008789,116.05447502136231,117.47830354761024,58.97033882795058,1.6736701810890935,1.0592442744080193,1.339923313685824
2020-12-08,121.33290100097656,116.44760055541992,118.07131854043583,63.166214259152966,1.8571838676587191,1.2188321930581594,1.3204100472586475
2020-12-09,118.7966079711914,116.73098373413086,118.18290152978284,59.28679698579394,1.7774725386046697,1.3305602621674615,1.4068107604980458
2020-12-10,120.22084045410156,116.9138900756836,118.49643059506265,60.93155536655603,1.8083785325568158,1.4261239162453323,1.466036660330636
2020-12-11,119.41118621826172,117.06997108459473,118.63716222940097,62.32387484838922,1.7473965257280355,1.490378438141873,1.4332853044782365
2020-12-14,118.7966079711914,117.1928840637207,118.66169234352257,72.38853723992685,1.6306790644779028,1.5184385634090791,1.234006064278739
2020-12-15,124.74716186523438,117.56259803771972,119.59791842378593,78.25705786577066,1.9953385828012813,1.6138185672875196,1.5670700073242188
2020-12-16,124.67887878417967,117.97328414916993,120.37960463307728,77.14292201763436,2.252854500004105,1.7416257538308368,1.512023925781251
2020-12-17,125.54708099365234,118.49371452331543,121.17460099624267,77.48531118976697,2.4981967253488193,1.8929399481344333,1.535017830984936
2020-12-18,123.5570831298828,118.88489151000977,121.54113670911039,67.60769927877163,2.503200670884027,2.014992092684352,1.5057503836495576
2020-12-21,125.0886001586914,119.4160530090332,122.08690031673824,64.12107004212368,2.600766936255212,2.1321470613985243,1.3594251360212095
2020-12-22,128.64918518066406,120.29546813964843,123.09648260349606,69.29836146100854,2.9316046452218387,2.2920385781631873,1.5886682782854393
2020-12-23,127.75172424316406,121.06562728881836,123.81267362498345,67.00603094378644,3.0858070530136814,2.4507922731332865,1.6430179050990554
2020-12-24,128.7369384765625,121.8431007385254,124.57025283291868,70.33475333637443,3.2500476013494506,2.6106433387765193,1.6653126307896247
2020-12-28,133.34133911132812,122.82347984313965,125.91965072190476,73.85699005386176,3.708991128871901,2.8303128967955957,1.8896795000348814
2020-12-29,131.56594848632812,123.59510231018066,126.78831191643143,68.52714510356012,3.884667960932248,3.0411839096229265,1.972597394670763
2020-12-30,130.44410705566406,124.1316291809082,127.35074193785184,72.22642973010505,3.888545160118227,3.210656159721987,1.8715651375906848
2020-12-31,129.4393310546875,124.60035820007325,127.67206334044194,67.87744891189388,3.7671158755265566,3.321948102882901,1.8416039603097138
2021-01-04,126.23971557617188,124.91593475341797,127.45170214593885,62.11917570610527,3.3738088950044727,3.3323202613072156,2.0123154776436984
2021-01-05,127.80049896240234,125.34320487976075,127.50536319462555,65.46070937862555,3.1517213724713145,3.2962004835400354,2.079901559012281
2021-01-06,123.49854278564452,125.48221397399902,126.88892928555154,47.727306181748276,2.598628132768397,3.1566860133857078,1.9621445792061993
2021-01-07,127.7126922607422,125.8012035369873,127.01566205096549,54.79792507549549,2.4718504457409267,3.019718899856752,2.2582778930664125
2021-01-08,128.8150177001953,126.3021240234375,127.29248599700084,55.130196699360056,2.4322887551117702,2.902232870907756,2.275000980922158
2021-01-11,125.82022857666016,126.58209342956543,127.06598485540997,53.444162044610934,2.1346741813156314,2.7487211329893313,2.3467717851911303
2021-01-12,125.6446304321289,126.89376564025879,126.84731494413596,50.88261894646688,1.8631657694464678,2.571610060280759,2.2499204363141763
2021-01-13,127.68342590332033,127.33810653686524,126.9759473993951,48.38917142044176,1.7918518003625792,2.415658408297123,2.141221182686945
2021-01-14,125.7519302368164,127.38834495544434,126.78763706669068,46.77568356364605,1.5614796426371385,2.2448226551651262,2.215080806187225
2021-01-15,124.02530670166016,127.35566635131836,126.36266316437829,42.5807011225005,1.2254576456872286,2.040949653269547,2.2680386134556403
2021-01-19,124.69840240478516,127.313232421875,126.10662304751781,34.467015029130025,1.0019214631901576,1.833144015253669,1.9872311183384528
2021-01-20,128.79551696777344,127.57515411376953,126.52029903524945,45.40451310056601,1.1422037188146987,1.6949559559658751,2.1530685424804727
2021-01-21,133.51693725585938,127.99657096862794,127.59670491534328,54.55334770463846,1.6157324182104134,1.6791112484147828,2.410181318010607
2021-01-22,135.66305541992188,128.3472644805908,128.83768191604767,58.920630754762364,2.1395180913008005,1.7711926169919865,2.491705758231031
2021-01-25,139.41868591308594,128.9306125640869,130.4655286848228,68.59341019870496,2.8251039646434037,1.9819748865222702,2.531421116420205
2021-01-26,139.65281677246094,129.47640647888184,131.8789576213825,67.37201850651185,3.348726082515583,2.255325125720933,2.4366602216448143
2021-01-27,138.57980346679688,129.73832969665528,132.9098569822155,74.41573966043545,3.6352127079463514,2.5313026421660165,2.206021445138117
2021-01-28,133.7315216064453,129.84660835266112,133.0362669244047,59.54811017858316,3.431483588492881,2.7113388314313895,2.2513166155133937
2021-01-29,128.72720336914062,129.76076316833496,132.3733340697487,49.87603998254436,2.8335566573013864,2.735782396605389,2.5300303867885066
2021-02-01,130.8538055419922,129.83148689270018,132.13956045009385,57.28400993545574,2.50244762064321,2.6891154414129534,2.4680170331682496
2021-02-02,131.6829833984375,130.10365028381347,132.0693178267621,58.57578843371227,2.2806590292383646,2.6074241589780356,2.5147012983049684
2021-02-03,130.65870666503906,130.2465606689453,131.85230072495855,54.35093256264276,1.9991939372484921,2.485778114632127,2.4422356741768985
2021-02-04,134.02418518066406,130.7728427886963,132.1864367950671,61.61009038057153,2.0243612375086,2.393494739207422,2.5446630205426897
2021-02-05,133.60894775390625,131.0676555633545,132.40528463488852,63.964664639359164,1.9878852109338823,2.3123728335527143,2.4509925842285156
2021-02-08,133.7555389404297,131.3146816253662,132.61301606651023,63.40313070936266,1.9483470487426189,2.2395676765906956,2.4133851187569753
2021-02-09,132.8762664794922,131.6674835205078,132.65351613004592,56.674533269841454,1.825025078076493,2.156659156887855,2.183539254324777
2021-02-10,132.27053833007812,131.99877891540527,132.5945964685124,47.644201928845,1.6592870996460363,2.0571847454394914,1.8895612444196428
2021-02-11,132.01658630371094,132.2154369354248,132.5056718277737,42.576917700778104,1.4902678711410715,1.9438013705798076,1.754406520298549
2021-02-12,132.25099182128906,132.54039001464844,132.46649028831453,32.96688394004531,1.359561304670308,1.8269533573979078,1.5028904506138392
2021-02-16,130.12124633789062,132.84518699645997,132.10568352671086,29.22144924720868,1.0717680723817296,1.6759163003946722,1.638291495186942
2021-02-17,127.82538604736328,133.00153617858888,131.44717622219585,27.742353766343854,0.6509296128271558,1.470918962881169,1.725637708391462
2021-02-18,126.72142791748048,132.89783172607423,130.7201380214704,32.830689185184326,0.2257298337230509,1.2218811370495455,1.458186013357979
2021-02-19,126.8777313232422,132.56587142944335,130.1289985294353,44.05948212654341,-0.09750766834869751,0.9580033759698969,1.1118992396763383
2021-02-22,123.09690856933594,131.93756408691405,129.04713853557388,27.478129654620005,-0.6512493193621083,0.6361528369034959,1.230057852608817
2021-02-23,122.96013641357422,131.11463661193847,128.11067667065086,23.612555512319688,-1.0885814478879468,0.29120597994520736,1.180600302559989
2021-02-24,122.46186065673828,130.25508880615234,127.24162805312585,24.388703135734673,-1.4585635867610733,-0.05874793339604876,1.143028804234096
2021-02-25,118.20232391357422,129.2362148284912,125.85096587781021,3.17995640852088,-2.071605930497995,-0.461319532816438,1.2068901062011719
2021-02-26,118.4661102294922,128.47294425964355,124.71483423960744,4.78403063237603,-2.5072589332329187,-0.8705074128997342,1.1960721697126127
2021-03-01,124.84564971923828,128.27886657714845,124.73495969801219,30.612095822817636,-2.3111006264132072,-1.1586260556024288,1.6412827627999442
2021-03-02,122.23717498779295,127.84803504943848,124.35068512720923,28.4696195703024,-2.3391614685767195,-1.394733138197287,1.7647972106933605
2021-03-03,119.24768829345705,127.22627029418945,123.56560869124736,25.964547753347716,-2.5729669191808853,-1.6303798943940067,1.935065678187778
2021-03-04,117.36212921142578,126.56144142150879,122.61122723281328,24.489609981515216,-2.877241236948123,-1.87975216290483,2.0516090393066406
2021-03-05,118.6224136352539,125.79135284423828,121.99756360241953,27.09359883852592,-2.9823082129339014,-2.100263372910644,2.1248861040387834
2021-03-08,113.67901611328124,124.79485626220703,120.71778706562903,24.752470375873884,-3.424984327348696,-2.3652075637982546,2.3258612496512288
2021-03-09,118.30004119873048,124.02208137512207,120.34582616302924,36.3483759620604,-3.3641504007449754,-2.564996131187599,2.4919444492885074
2021-03-10,117.21560668945312,123.23904838562012,119.86425393632523,36.36872866467594,-3.3646581923140957,-2.7249285434128985,2.4905499049595474
2021-03-11,119.14998626708984,122.5830207824707,119.7543666025967,39.45615819338425,-3.17240286963154,-2.814423408656627,2.617555345807762
2021-03-12,118.24141693115234,121.89426231384277,119.52160511468219,42.81168881189259,-3.0581012063552464,-2.863158968196351,2.4123943873814215
2021-03-15,121.1332015991211,121.33837280273437,119.7695430353651,47.499304492103796,-2.7030147877526076,-2.8311301321076026,2.6091809953962093
2021-03-16,122.67682647705078,120.96615180969238,120.21681741100906,50.286057499019265,-2.270871423511096,-2.7190783903883013,2.6838487897600487
2021-03-17,121.88546752929688,120.66915588378906,120.47353281382257,55.39960042976951,-1.969547035125487,-2.5691721193357386,2.436121804373609
2021-03-18,117.75294494628906,120.22073173522949,120.05498083420203,49.06099305940908,-2.0406816145490723,-2.4634740183784056,2.7124601091657397
2021-03-19,117.22537231445312,119.73811378479004,119.61965644654835,38.13871365302279,-2.115243770032535,-2.393827968709232,2.2944624764578725
2021-03-22,120.5470199584961,119.61061935424804,119.76232775607878,47.426341257585705,-1.8845813302736047,-2.2919786410221064,2.3454033987862752
2021-03-23,119.71662902832033,119.44844398498535,119.75529718257748,50.76433090921119,-1.7486281957725254,-2.1833085519721904,2.1911822727748365
2021-03-24,117.32307434082033,119.19150466918946,119.38110905307637,49.93738105274698,-1.8131236558269848,-2.1092715727431495,2.2274676731654606
2021-03-25,117.8115463256836,119.17196578979492,119.13963786424671,48.6668951181785,-1.804025482936666,-2.0482223547818528,2.1723382132393994
2021-03-26,118.41726684570312,119.16952362060547,119.02850386139384,59.08579136322277,-1.7280190041984014,-1.9841816846651625,1.862504141671318
2021-03-29,118.59312438964844,118.85689735412598,118.96152240420224,50.67749578229552,-1.6347487224311976,-1.9142950922183697,1.5449921744210369
2021-03-30,117.13745880126952,118.6019115447998,118.68089723452029,49.82240021694114,-1.6591655717158318,-1.8632691881178622,1.5715086800711486
2021-03-31,119.33560943603516,118.6063076019287,118.7816221885995,50.416851705648206,-1.4840366642883964,-1.787422683351969,1.5903494698660714
2021-04-01,120.16603088378906,118.74650268554687,118.99460814170558,54.337305854313236,-1.2636708616194312,-1.6826723190054615,1.5847674778529577
2021-04-05,122.99921417236328,118.96534271240235,119.61070137719139,54.2163785435012,-0.8506098608771993,-1.5162598273798091,1.5805816650390625
2021-04-06,123.30206298828124,119.44649505615234,120.1786031635129,51.49668578090976,-0.4931341301269896,-1.3116346879292453,1.4919548034667958
2021-04-07,124.953125,119.77914924621582,120.91314498451092,57.05303617135928,-0.07573213922971433,-1.064454178189339,1.5533621651785714
2021-04-08,127.35646057128906,120.28619194030762,121.90442430555372,73.98734042131517,0.4438743338465372,-0.7627884757821639,1.4298488071986608
2021-04-09,129.93560791015625,120.82547302246094,123.1399910139541,78.79598491092023,1.0516589727321701,-0.39989898607929714,1.5763898577008928
2021-04-12,128.2161865234375,121.3242115020752,123.92094416925924,68.73523165818075,1.3786969812065308,-0.04417979262213156,1.4619451250348772
2021-04-13,131.33265686035156,121.83418426513671,125.06120766019652,75.52601630541567,1.8678190149364866,0.3382199688895921,1.6252365112304699
2021-04-14,128.98797607421875,122.14974174499511,125.6653258777384,75.68859470495802,2.0427085340369757,0.6791176819190688,1.6217455182756706
2021-04-15,131.40103149414062,122.62551994323731,126.54774212641566,77.58835874758955,2.3489459567557702,1.0130833368864092,1.7592157636369998
2021-04-16,131.06887817382812,123.29131660461425,127.24330151832527,75.97285107561336,2.535610385393653,1.3175887465878582,1.7396752493722119
2021-04-19,131.73321533203125,124.01670875549317,127.93405748966465,76.44527113843006,2.7059571567997267,1.595262428630232,1.774566650390627
2021-04-20,130.0430908203125,124.49151229858398,128.25852415591817,75.73058113976712,2.6737578610200927,1.8109615151082041,1.791313716343472
2021-04-21,130.4241180419922,125.02688674926758,128.5916924460834,73.83470306185737,2.648455651400596,1.9784603423666824,1.6615191868373327
2021-04-22,128.90003967285156,125.60573501586914,128.63913048097083,68.23008962297202,2.4768712508681148,2.078142524066969,1.7110661097935267
2021-04-23,131.22523498535156,126.27641944885254,129.03699271241402,67.54178086493167,2.499698241181761,2.1624536674899275,1.674781254359654
2021-04-26,131.615966796875,126.93635444641113,129.43375795617726,67.6629853382245,2.5202655348973906,2.23401604097142,1.681058611188617
2021-04-27,131.29359436035156,127.57137794494629,129.71988663374253,64.27639368075745,2.4819422169758667,2.2836012761723095,1.5861522129603796
2021-04-28,130.5022430419922,128.23961715698243,129.84024915808862,57.637564479297716,2.360504843157102,2.2989819895692682,1.471010480608259
2021-04-29,130.4045867919922,128.79306602478027,129.92707033253532,51.29461656856476,2.230671019303003,2.285319795516015,1.2937611171177454
2021-04-30,128.4311065673828,129.20631980895996,129.6969220609734,50.58508026628317,1.9460999881743817,2.2174758340476886,1.311908176967076
2021-05-03,129.48619079589844,129.53066864013672,129.66450186634648,44.33784459088927,1.785133962206757,2.1310074596795023,1.1646663120814733
2021-05-04,124.9042739868164,129.61077919006348,128.93215911564954,38.98830280146033,1.2731685387189486,1.9594396754873917,1.3244688851492745
2021-05-05,125.1485366821289,129.62054977416992,128.35006335664636,30.906980569328326,0.8770323274788581,1.7429582058856852,1.1695551191057478
2021-05-06,126.7507095336914,129.59026222229005,128.1040089223456,37.762922969618266,0.6844831891392857,1.5312632025364055,1.2602707999093192
2021-05-07,127.42599487304688,129.46478157043458,127.99969906860734,37.80151786354785,0.5796941398572812,1.3409493900005807,1.2610528128487724
2021-05-10,124.1378173828125,129.26086311340333,127.4055634246389,34.66385205955851,0.2286834992916198,1.1184962118587884,1.375199454171317
2021-05-11,123.21791076660156,128.85512580871583,126.76130916955623,31.794849456504565,-0.12231378106915258,0.8703342132732003,1.4136908394949776
2021-05-12,120.14505767822266,128.41297988891603,125.74342432473568,29.48735044965653,-0.6410456427487503,0.5680582420688102,1.5243176051548548
2021-05-13,122.29801940917967,127.95782928466797,125.21336203003476,28.91362954846889,-0.8684078960937711,0.2807650144362939,1.5120152064732133
2021-05-14,124.72499084472656,127.6406349182129,125.1382280015258,35.1516084083468,-0.8430397704248094,0.056004057464073276,1.6574608939034599
2021-05-17,123.57022094726562,127.23248519897462,124.89699614702424,33.93430624035487,-0.9056755638385994,-0.13633186679646125,1.7169178553989954
2021-05-18,122.18057250976562,126.83935928344727,124.47908481821523,33.110166746258415,-1.0552832481218957,-0.3201221430615482,1.7596533639090401
2021-05-19,122.02400207519533,126.41935348510742,124.10137978082756,33.031173726326216,-1.172961175054624,-0.49068994946016337,1.7638615199497758
2021-05-20,124.58797454833984,126.20375022888183,124.17624051429098,42.40023753076629,-1.0472584854769451,-0.6020036566635197,1.806039537702286
2021-05-21,122.74817657470705,125.7798973083496,123.9565383697396,37.07670961626316,-1.0836034133571388,-0.6983236080022436,1.8620905194963697
2021-05-24,124.3824691772461,125.41822242736816,124.02206618627906,48.87160958226093,-0.9693591074954071,-0.7525307079008763,1.651545933314728
2021-05-25,124.1867446899414,125.06287994384766,124.04740134068865,47.91577250203191,-0.8844179824315148,-0.778908162807004,1.6480789184570273
2021-05-26,124.1378173828125,124.74465866088867,124.0613115010154,43.92911423639435,-0.811692863563465,-0.7854651029582963,1.537132808140342
2021-05-27,122.60137939453124,124.35449829101563,123.8367065615563,39.22163241207498,-0.868029286722745,-0.8019779397111861,1.5986437116350416
2021-05-28,121.94571685791016,124.030228805542,123.54578506868766,44.44995605520624,-0.9545790025270122,-0.8324981522743514,1.410606929234092
2021-06-01,121.62274932861328,123.63705673217774,123.24993341636853,45.83542643252637,-1.0372740072460402,-0.8734533232686892,1.3679684230259446
2021-06-02,122.38607025146484,123.51114654541016,123.11703139099873,56.65303748372609,-1.0293510569010493,-0.9046328699951612,1.2030018397739914
2021-06-03,120.89857482910156,123.29864845275878,122.7757303814761,45.674467786071205,-1.130073724290483,-0.9497210408542256,1.1554685320172962
2021-06-04,123.1983413696289,123.12103004455567,122.84074745657652,45.24389136636304,-1.012652002068748,-0.9623072330971301,1.1463824680873285
2021-06-07,123.2081298828125,122.91013679504394,122.8972678298436,48.78528583406789,-0.9083338824436851,-0.9515125629664412,1.0645980834960898
