Date,Signal_Weighted_Return,Equal_Weight_Return,Signal_Weighted_Value,Equal_Weight_Value,Signal_Cumulative_Return,Equal_Cumulative_Return
2020-10-06,-0.01015249387891637,-0.010161466726482412,101959.57374467785,102317.25262895446,0.01959573744677856,0.02317252628954458
2020-10-07,0.015749316906472518,0.01574931690647252,103565.36738323163,103928.67946560749,0.035653673832316324,0.039286794656074875
2020-10-08,0.01078658792547147,0.01078658792547147,104682.48432454461,105049.7153046414,0.04682484324544611,0.050497153046414
2020-10-09,0.005010292410465773,0.005010292410465776,105206.9741812646,105576.04509595384,0.0520697418126459,0.05576045095953841
2020-10-12,0.009313883885304648,0.009313883885304656,106186.85972271314,106559.36812104724,0.06186859722713134,0.06559368121047249
2020-10-13,-0.008123395745842279,-0.008123395745842284,105324.26183817729,105693.74420337309,0.05324261838177291,0.05693744203373097
2020-10-14,-0.004411598758275624,-0.004411598758275623,104859.61345543571,105227.46581268801,0.04859613455435707,0.052274658126880036
2020-10-15,0.003129417359393822,0.0031294173593938222,105187.76295008247,105556.76647088725,0.05187762950082475,0.05556766470887253
2020-10-16,0.0011571260401199367,0.0011571260401199378,105309.47844969398,105678.90895408159,0.05309478449693983,0.05678908954081585
2020-10-19,-0.016063551230435246,-0.015039127253362126,103617.8342475669,104089.59039432468,0.03617834247566898,0.040895903943246825
2020-10-20,0.0038985359583982217,0.0038985359583982248,104021.79210031239,104495.3874053719,0.040217921003123935,0.04495387405371898
2020-10-21,-0.003477682422526866,-0.004905090012449158,103660.0373423654,103982.8281242628,0.036600373423653965,0.03982828124262805
2020-10-22,0.011079827951281086,0.008476168045463,104808.57272154218,104864.20404928656,0.048085727215421814,0.04864204049286558
2020-10-23,0.0031944205677703653,0.003850250577300125,105143.37538192254,105267.95751146544,0.051433753819225325,0.05267957511465449
2020-10-26,-0.021223395624991672,-0.019693483616917414,102911.87592884498,103194.86471482707,0.02911875928844987,0.031948647148270615
2020-10-27,-0.010559221930683295,-0.010559221930683298,101825.20659160936,102105.20723619637,0.01825206591609363,0.021052072361963603
2020-10-28,-0.02919035990195177,-0.02919035990195177,98852.8921641097,99124.71948910842,-0.011471078358903042,-0.00875280510891574
2020-10-29,0.010621374770689748,0.01062137477068975,99902.84577895129,100177.56028384175,-0.0009715422104871196,0.0017756028384174893
2020-10-30,-0.003236188829489624,-0.0032361888294896246,99579.54130540723,99853.36678228565,-0.004204586945927735,-0.0014663321771435367
2020-11-02,0.018130233260904828,0.018130233260904835,101384.94161728818,101663.73161393518,0.013849416172881712,0.01663731613935182
2020-11-03,0.020331502686594644,0.020331502686594654,103446.2498301603,103730.70804637314,0.034462498301603084,0.037307080463731435
2020-11-04,0.013048211064792006,0.013048211064792004,104796.03833180544,105084.20821886255,0.04796038331805441,0.050842082188625515
2020-11-05,0.017293198954383467,0.017293198954383464,106608.29707230855,106901.45033855521,0.06608297072308544,0.06901450338555204
2020-11-06,0.003315045464253124,0.003315045464253126,106961.70842396986,107255.8335066221,0.06961708423969859,0.07255833506622111
2020-11-09,0.03518134799507605,0.03518134799507605,110724.7655101814,111029.23830972052,0.107247655101814,0.11029238309720513
2020-11-10,0.0022048046613138746,0.002204804661313875,110968.89198930113,111274.0360918879,0.10968891989301133,0.11274036091887907
2020-11-11,0.0013141142759358839,0.0013141142759358847,111114.71779444905,111420.26289125725,0.11114717794449058,0.1142026289125726
2020-11-12,-0.01190499295963735,-0.011904992959637357,109791.89786139406,110093.80544597592,0.0979189786139405,0.10093805445975912
2020-11-13,0.017888365078828752,0.01788836507882876,111755.89541303617,112063.2036307111,0.11755895413036166,0.12063203630711095
2020-11-16,0.015982384602469174,0.015982384602469174,113542.02111512062,113854.24085092192,0.13542021115120617,0.13854240850921928
2020-11-17,-0.0037038211406710043,-0.0037038211406710065,113121.4817769599,113432.54510670324,0.1312148177695991,0.13432545106703242
2020-11-18,-0.010692423859726784,-0.01069242385972678,111911.9389461603,112219.67625493479,0.11911938946160294,0.12219676254934786
2020-11-19,0.003632861347378617,0.005019803094720442,112318.49950346799,112782.99693308782,0.12318499503467994,0.1278299693308782
2020-11-20,-0.0033480560034780246,-0.0052140401975578924,111942.45087690378,112194.94185347765,0.11942450876903776,0.12194941853477648
2020-11-23,0.011595613550248306,0.011595613550248312,113240.49227714002,113495.91104150316,0.13240492277140015,0.1349591104150316
2020-11-24,0.01712906400876827,0.01712906400876828,115180.19591773958,115439.98976646655,0.1518019591773958,0.15439989766466544
2020-11-25,-0.0025176196855270392,-0.0025176196855270405,114890.21598911422,115149.35577573346,0.1489021598911422,0.15149355775733464
2020-11-27,0.0012846469117053804,0.0012846469117053804,115037.80935026979,115297.28204001562,0.15037809350269793,0.15297282040015614
2020-11-30,-0.011131346932070322,-0.007213018961089448,113757.28358408659,114465.64055849891,0.13757283584086588,0.14465640558498905
2020-12-01,0.007576788513700656,0.007576788513700658,114619.19846369629,115332.92250909592,0.1461919846369628,0.15332922509095925
2020-12-02,0.003183937372198377,0.0031839373721983776,114984.13881325629,115700.13531131751,0.14984138813256287,0.1570013531131751
2020-12-03,0.005887462833167642,0.004733244760640043,115661.10365692311,116247.77237058514,0.15661103656923103,0.16247772370585145
2020-12-04,0.014159711617943736,0.013555963107947582,117298.83153011822,117823.62288422188,0.1729883153011822,0.1782362288422188
2020-12-07,-0.005536620691351678,-0.0051435994878225744,116649.3923923972,117217.58535790119,0.166493923923972,0.17217585357901188
2020-12-08,0.0024657748189804646,0.0032251025919494427,116937.02352680775,117595.624096261,0.16937023526807748,0.1759562409626101
2020-12-09,-0.010430018051682454,-0.0062759696137944885,115717.36826051313,116857.59753271767,0.15717368260513132,0.16857597532717672
2020-12-10,0.0018750538449947146,0.001358717460480745,115934.34455680267,117016.37399087522,0.1593434455680267,0.1701637399087521
2020-12-11,-0.004244755917159307,-0.004830064662290539,115442.2315617432,116451.17733795251,0.15442231561743203,0.16451177337952516
2020-12-14,-0.004782429976496595,-0.005333610036766645,114890.13717296865,115830.07216970951,0.14890137172968654,0.15830072169709508
2020-12-15,0.014094121931210218,0.013582856637751804,116509.41277497794,117403.37543433113,0.1650941277497795,0.17403375434331125
2020-12-16,0.0012686117788127573,0.0007500141662825754,116657.21798836683,117491.42962907626,0.16657217988366835,0.1749142962907626
2020-12-17,0.008679018491915526,0.007292705735967354,117669.68814050328,118348.26005185924,0.1766968814050327,0.18348260051859233
2020-12-18,-0.003023827620543696,-0.0009652254260313786,117313.87528740327,118234.02730213059,0.1731387528740327,0.18234027302130595
2020-12-21,-0.015743634707091197,-0.004826599953358748,115466.92848880513,117663.3589514687,0.15466928488805132,0.1766335895146871
2020-12-22,-0.0069629249928602885,-0.003469789782252928,114662.94092658162,117255.09183083336,0.14662940926581625,0.17255091830833358
2020-12-23,0.0023937799411014667,0.0025695250677945968,114937.41877455938,117556.38172861924,0.14937418774559386,0.17556381728619241
2020-12-24,0.0031289140005579504,0.00267964651858705,115297.04807335108,117871.39127765602,0.15297048073351083,0.17871391277656024
2020-12-28,0.002728014883495724,0.0027039604914127057,115611.58013651831,118190.11086273866,0.1561158013651831,0.1819011086273865
2020-12-29,-0.005015598004507825,-0.005015598004507826,115031.71892588759,117597.31677854295,0.15031718925887594,0.17597316778542949
2020-12-30,0.005502291710278239,0.005264875588969142,115664.65699935255,118216.45202097857,0.15664656999352555,0.18216452020978569
2020-12-31,0.005513138819980567,0.007701481980197002,116302.33230995541,119126.89389598097,0.16302332309955414,0.19126893895980968
2021-01-04,-0.022762096583989196,-0.019125640988978895,113655.047388973,116848.51569119426,0.13655047388973007,0.16848515691194255
2021-01-05,0.01193294286263694,0.010155155811860448,115011.28657551591,118035.13057442295,0.15011286575515914,0.18035130574422942
2021-01-06,0.016447096164004672,0.016447096164004676,116902.88826576932,119976.46571771133,0.1690288826576931,0.19976465717711323
2021-01-07,0.005129035907828475,0.014267958594142942,117502.48737741329,121688.28496284325,0.1750248737741329,0.21688284962843252
2021-01-08,0.004181481397682426,0.004181481397682427,117993.82184256335,122197.12226273125,0.1799382184256335,0.2219712226273125
2021-01-11,-0.0032242398183183153,-0.0032242398183183153,117613.381463863,121803.12943544785,0.17613381463862998,0.21803129435447843
2021-01-12,0.005522734889475299,0.0055227348894753,118262.92898914263,122475.81582802827,0.18262928989142635,0.22475815828028267
2021-01-13,-0.0015318953608492946,-0.0015318953608492946,118081.76255686372,122288.19569394506,0.18081762556863712,0.22288195693945068
2021-01-14,0.0010811624646477405,0.0010811624646477403,118209.42812629964,122420.40910099888,0.18209428126299643,0.22420409100998873
2021-01-15,-0.00675525556532705,-0.006755255565327051,117410.89322907531,121593.42795110973,0.1741089322907532,0.21593427951109723
2021-01-19,0.006352291334040411,0.006352291334040412,118156.72142865632,122365.82482975982,0.1815672142865632,0.22365824829759817
2021-01-20,0.007536277388256773,0.007536277388256776,119047.18325662967,123288.00762851973,0.19047183256629663,0.23288007628519725
2021-01-21,-0.005178891420927554,-0.0035981029562312285,118430.65082057631,122844.40468380369,0.1843065082057631,0.22844404683803687
2021-01-22,-0.004339370547027603,-0.004246900908316096,117916.73634254019,122322.6966699705,0.17916736342540185,0.22322696669970488
2021-01-25,-0.0022339141364389387,-0.003168698054846215,117653.32047830183,121935.09297896881,0.17653320478301837,0.21935092978968806
2021-01-26,-0.004727386895538207,-0.0047273868955382105,117097.12771285616,121358.65861831381,0.17097127712856164,0.21358658618313808
2021-01-27,-0.024817580500183775,-0.02481758050018379,114191.06031950205,118346.83033865949,0.14191060319502058,0.18346830338659492
2021-01-28,0.016420460084829384,0.016420460084829388,116066.1300675228,120290.13974240153,0.160661300675228,0.20290139742401525
2021-01-29,-0.016589633681771576,-0.01658963368177158,114140.63548684174,118294.57038854597,0.14140635486841746,0.1829457038854596
2021-02-01,0.01388127859671539,0.013881278596715398,115725.05344724073,119936.65027658813,0.15725053447240733,0.1993665027658813
2021-02-02,0.015084274542703965,0.015084274542703969,117470.68192490801,121745.80763709247,0.17470681924908016,0.21745807637092462
2021-02-03,0.0013880156489629357,0.002373318423565296,117633.73306971414,122034.7492053494,0.17633733069714141,0.22034749205349402
2021-02-04,0.012946663053736552,0.012946663053736554,119156.6973755209,123614.69198415829,0.19156697375520904,0.23614691984158287
2021-02-05,0.003021079074905084,0.0030210790749050855,119516.67918059687,123988.14174346246,0.19516679180596874,0.23988141743462466
2021-02-08,0.009272649789451765,0.009272649789451765,120624.9154906368,125137.8403598945,0.20624915490636808,0.25137840359894503
2021-02-09,-0.0003648480546181407,-0.000364848054618141,120580.90572488158,125092.18406228008,0.20580905724881582,0.2509218406228009
2021-02-10,0.0014038991305428497,0.0014038991305428505,120750.18915358881,125267.80087072284,0.20750189153588816,0.25267800870722845
2021-02-11,0.001910057870391796,0.001910057870391797,120980.82900273295,125507.06961968266,0.20980829002732948,0.25507069619682654
2021-02-12,0.0012175804707502105,0.004404292521520871,121128.13289746185,126059.83946780661,0.2112813289746185,0.2605983946780661
2021-02-16,0.0007488720305883212,0.0007488720305883212,121218.84236830616,126154.24215576451,0.21218842368306157,0.2615424215576452
2021-02-17,0.002123183034341218,0.0003213533531907531,121476.21215786501,126194.78224450051,0.21476212157865016,0.26194782244500514
2021-02-18,-0.00471789370689443,-0.00471789370689443,120903.10030098805,125599.40867550627,0.20903100300988053,0.25599408675506274
2021-02-19,0.005769744235949614,0.0054352883926653,121600.68026705812,126282.07768360588,0.21600680267058125,0.26282077683605887
2021-02-22,-0.0021356101532854772,-0.0020669323212907176,121340.98861963338,126021.0611756419,0.21340988619633383,0.2602106117564189
2021-02-23,-0.0047272494658787256,-0.0005536541845225695,120767.379495992,125951.28908778401,0.2076737949599201,0.25951289087784013
2021-02-24,0.011960106192884195,0.0119601061928842,122211.77017940044,127457.67988040457,0.22211770179400436,0.27457679880404573
2021-02-25,-0.02192573996874623,-0.021925739968746232,119532.18668532673,124663.07593432713,0.19532186685326725,0.24663075934327128
2021-02-26,-0.003127713781029802,-0.0031277137810298027,119158.3242177544,124273.16551374177,0.19158324217754408,0.24273165513741768
2021-03-01,0.020948262374426502,0.020948262374426527,121654.48405756491,126876.47239102417,0.21654484057564916,0.26876472391024175
2021-03-02,-0.006428938293055836,-0.0064289382930558395,120872.3748864853,126060.7913791817,0.208723748864853,0.2606079137918169
2021-03-03,-0.01015291527290968,-0.01015291527290968,119645.16790542746,124780.90684507292,0.19645167905427452,0.24780906845072925
2021-03-04,-0.014353805630526652,-0.014353805630526661,117927.80442068122,122989.82596181789,0.17927804420681226,0.2298982596181789
2021-03-05,0.013322918528694157,0.017776033666061883,119498.94695124571,125176.09724869826,0.19498946951245721,0.2517609724869827
2021-03-08,-0.0026790350773992005,-0.0026790350773992,119178.80508065106,124840.74609331708,0.19178805080651062,0.2484074609331708
2021-03-09,0.010366917547275596,0.010366917547275598,120414.32192630498,126134.95981460687,0.2041432192630499,0.26134959814606873
2021-03-10,0.00826205622204865,0.008262056222048654,121409.19182399998,127177.093944161,0.21409191823999985,0.2717709394416099
2021-03-11,0.011952604379575462,0.011952604379575469,122860.34786191623,128697.19143421965,0.22860347861916241,0.2869719143421965
2021-03-12,0.005092419989453961,0.005092419989453961,123486.00435327954,129352.57158446584,0.23486004353279544,0.2935257158446585
2021-03-15,0.009772374399431592,0.009772374399431596,124692.75582090962,130616.65334351853,0.24692755820909618,0.3061665334351853
2021-03-16,-0.007421263176639924,-0.007421263176639928,123767.37806374214,129647.31278380433,0.2376737806374214,0.29647312783804325
2021-03-17,-0.001223227642669819,0.004146595080184855,123615.9823856338,130184.90769315283,0.23615982385633805,0.3018490769315283
2021-03-18,-0.018859079230009998,-0.014281860880402404,121284.69877972762,128325.6249527512,0.2128469877972763,0.28325624952751194
2021-03-19,-0.0019826587216354237,-0.001982658721635424,121044.23261389107,128071.1990332293,0.21044232613891078,0.280711990332293
2021-03-22,0.004507233916514817,0.004507233916514819,121589.80728452693,128648.44588524061,0.2158980728452693,0.28648445885240603
2021-03-23,-0.010180624954972524,-0.01018062495497253,120351.94705821577,127338.72430664288,0.2035194705821577,0.2733872430664288
2021-03-24,-0.0028615805104895494,-0.00036819591903131555,120007.55027211452,127291.83870801852,0.20007550272114516,0.27291838708018523
2021-03-25,0.005260663432196045,0.006387928261104728,120638.86960341847,128104.96984190946,0.20638869603418475,0.28104969841909466
2021-03-26,0.019960218066180598,0.019570085918248256,123046.84774796024,130611.99510827022,0.23046847747960242,0.3061199510827022
2021-03-29,-0.0007941456251624234,-0.0007941456251624235,122949.13063213117,130508.27016376125,0.22949130632131176,0.30508270163761253
2021-03-30,-0.0027507338777924867,-0.0027507338777924884,122610.93029325624,130149.27664368972,0.22610930293256248,0.30149276643689715
2021-03-31,0.002630510760218932,0.0026305107602189338,122933.45966471311,130491.63571633564,0.22933459664713118,0.3049163571633564
2021-04-01,0.011767219739308341,0.011767219739308346,124380.0446979012,132027.15946795154,0.24380044697901204,0.3202715946795154
2021-04-05,0.00890955721308348,0.008909557213083487,125488.21582230303,133203.46299891215,0.2548821582230303,0.3320346299891215
2021-04-06,-0.00010299176296224512,-0.00010299176296224455,125475.2915697245,133189.74413942522,0.254752915697245,0.33189744139425215
2021-04-07,-0.0009906399208371192,-0.0009906399208371196,125350.99073681686,133057.80106183462,0.2535099073681686,0.33057801061834624
2021-04-08,0.0016887813671966963,0.0016887813671966968,125562.68115433282,133282.506597028,0.2556268115433282,0.33282506597028005
2021-04-09,0.005972634307346459,0.005972634307346463,126312.6211315176,134078.55426849856,0.263126211315176,0.3407855426849855
2021-04-12,2.8733653798374513e-05,0.00043782494479951197,126316.25055464356,134137.25720412,0.2631625055464355,0.3413725720412
2021-04-13,0.0055275844415120234,0.002924154278149428,127014.47429591953,134529.49523863263,0.2701447429591952,0.34529495238632624
2021-04-14,-0.0019928675876730636,0.0011232801842286466,126761.35126692985,134680.6095548285,0.26761351266929845,0.346806095548285
2021-04-15,0.009938114126072596,0.008623091482944033,128021.12004259576,135841.97277199844,0.2802112004259576,0.3584197277199843
2021-04-16,0.003964879143674213,0.0036463569263371996,128528.70831140246,136337.3010903029,0.2852870831140246,0.3633730109030291
2021-04-19,-0.005668885133931559,-0.005765792913357404,127800.09382757252,135551.20844585015,0.27800093827572514,0.3555120844585016
2021-04-20,-0.012939807532235725,-0.008752954167744055,126146.38521084205,134364.7349309413,0.2614638521084205,0.3436473493094132
2021-04-21,0.008434964106626077,0.00962016908547641,127210.42544227614,135657.34640010222,0.2721042544227614,0.3565734640010223
2021-04-22,-0.005054488250525587,-0.00415513977315798,126567.44184153379,135093.67116455408,0.2656744184153379,0.35093671164554086
2021-04-23,0.012838370671227593,0.011300580114799891,128192.36157480445,136620.30801855156,0.2819236157480445,0.3662030801855156
2021-04-26,0.0051820825663599105,0.0025214481292309466,128856.66497686176,136964.7890386199,0.2885666497686177,0.36964789038619905
2021-04-27,-0.000217126062001917,0.000540288569301196,128828.68683663264,137038.7895485342,0.28828686836632644,0.3703878954853421
2021-04-28,-0.0009084228124705702,-0.001164335304302786,128711.65591860963,136879.23044780392,0.28711655918609624,0.36879230447803923
2021-04-29,0.0065456247427738935,0.005754337091515857,129554.15411827389,137666.87968062787,0.2955415411827389,0.37666879680627874
2021-04-30,-0.012769334231038045,-0.007206927381963785,127899.83382331821,136674.72447586805,0.2789983382331822,0.36674724475868037
2021-05-03,-0.0003339868476066885,0.0032416762498852945,127857.11696101016,137117.77968416107,0.27857116961010164,0.3711777968416108
2021-05-04,-0.005412229224803331,-0.005412229224803333,127165.12493599468,136375.66682971432,0.2716512493599468,0.36375666829714315
2021-05-05,0.0016193691431120078,0.0016193691431120082,127371.05221539602,136596.50937644969,0.2737105221539602,0.36596509376449693
2021-05-06,-0.0018163899581347077,0.0005964596065074346,127139.69671519492,136677.98367668263,0.27139696715194916,0.36677983676682624
2021-05-07,0.01266740568191728,0.011238590974229882,128750.22683176222,138214.05163040734,0.28750226831762227,0.3821405163040734
2021-05-10,-0.007409103561500256,-0.004812544535104271,127796.30306759906,137548.8903515588,0.2779630306759906,0.37548890351558795
2021-05-11,-0.00891301668591892,-0.008439457328475026,126657.2524859588,136388.05236085775,0.26657252485958804,0.3638805236085776
2021-05-12,-0.02193365000786145,-0.021933650007861454,123879.19663897445,133396.5645551208,0.23879196638974443,0.3339656455512079
2021-05-13,0.00963502240054109,0.009635022400541095,125072.775473552,134681.84344276463,0.25072775473552,0.34681843442764637
2021-05-14,0.01897396995900024,0.015527638498290643,127445.90255807595,136773.13442002726,0.2744590255807595,0.36773134420027254
2021-05-17,-0.003198754361729775,-0.0031987543617297766,127038.2344213837,136335.63075973373,0.2703823442138371,0.3633563075973374
2021-05-18,-0.008089977858434662,-0.007214172342348084,126010.49791774008,135352.0820230303,0.26010497917740083,0.35352082023030285
2021-05-19,-0.0030369403263009443,-0.003036940326300945,125627.81155507643,134941.02582688574,0.2562781155507643,0.3494102582688574
2021-05-20,0.011085807097023871,0.01104221998244837,127020.49723999726,136431.0743187235,0.27020497239997265,0.364310743187235
2021-05-21,-0.0018128835380365126,0.0006122130163717876,126790.22387155765,136514.59919825898,0.2679022387155765,0.3651459919825897
2021-05-24,0.010399055116995955,0.007948547869799157,128108.72239789423,137599.69202491277,0.28108722397894237,0.3759969202491278
2021-05-25,-0.0027344823745265793,-0.00273448237452658,127758.41135447408,137223.42809233037,0.2775841135447408,0.3722342809233037
2021-05-26,0.0026571017737092037,0.002624327233374294,128097.87845589031,137583.54727173006,0.2809787845589031,0.37583547271730056
2021-05-27,0.004705561058617065,0.004705561058617065,128700.65084444382,138230.9550540783,0.2870065084444382,0.3823095505407832
2021-05-28,0.0009583946113521183,0.001450475508888368,128823.99685469063,138431.45566895453,0.28823996854690637,0.3843145566895452
2021-06-01,-0.006488672029354192,0.0018117712873352255,127988.10018959,138682.26180559953,0.27988100189589993,0.38682261805599527
2021-06-02,0.002311393422362508,0.002174809410149938,128283.93104250888,138983.8692935952,0.2828393104250888,0.3898386929359521
2021-06-03,-0.004119376865007348,-0.002908665022265501,127755.48118482018,138579.61177432182,0.27755481184820185,0.3857961177432181
2021-06-04,0.004207172855106514,0.005314739343606345,128292.97057735203,139316.1262892405,0.2829297057735203,0.39316126289240483
2021-06-07,-0.00517513135913701,-0.0014206012299716963,127629.03760216033,139118.21362887914,0.27629037602160333,0.3911821362887913
2021-06-08,-0.00019229600181857622,-0.00019229600181857597,127604.49504851348,139091.46175261814,0.2760449504851348,0.3909146175261813
2021-06-09,-0.0018460946292447374,-0.003433407021404782,127368.92507553691,138613.90415121926,0.2736892507553692,0.3861390415121926
2021-06-10,0.007848885654824108,0.00502398106199241,128368.62920443265,139310.2977806038,0.2836862920443266,0.3931029778060382
2021-06-11,-0.0009534300720313532,0.0028366295989404287,128246.23869304372,139705.46949472546,0.28246238693043724,0.39705469494725465
2021-06-14,-0.0015144850914068568,-0.0007634130133107487,128052.0116765141,139598.8165212825,0.280520116765141,0.3959881652128252
2021-06-15,-0.003199763886803092,0.0005894544075248864,127642.27547391912,139681.10365896623,0.2764227547391911,0.3968110365896622
2021-06-16,-0.00551079841996482,-0.005510798419964821,126938.86462391673,138911.34925362346,0.26938864623916725,0.3891134925362345
2021-06-17,-0.003964038837039862,-0.003874106606497907,126435.67403461777,138373.19187776244,0.26435674034617773,0.38373191877762447
2021-06-18,-0.014446662829358185,-0.01444666282935819,124609.10048223702,136374.16103008232,0.24609100482237012,0.3637416103008233
2021-06-21,0.01626689089144922,0.016266890891449226,126636.1031238632,138592.5446279716,0.266361031238632,0.3859254462797159
2021-06-22,0.0028354653331696877,0.0028354653331696877,126995.17540419863,138985.51898369996,0.26995175404198624,0.38985518983699974
2021-06-23,-0.0008513475352745035,-0.0015554039558673715,126887.0583746265,138769.34035766445,0.26887058374626505,0.3876934035766444
2021-06-24,0.005877815693927384,0.006004774769557746,127632.87711769718,139602.6189914323,0.27632877117697174,0.39602618991432315
2021-06-25,0.007260453961567028,0.005281265952246666,128559.54974599255,140339.89754995625,0.2855954974599255,0.4033989754995626
2021-06-28,-0.001558936460233717,-0.0015589364602337174,128359.13357658229,140121.11656684015,0.28359133576582285,0.4012111656684014
2021-06-29,-0.00031616630110278463,-0.0003161663011027849,128318.55074410663,140076.81499170882,0.2831855074410663,0.4007681499170881
2021-06-30,0.0010145854875284134,0.0010145854875284145,128448.74088347227,140218.93489533858,0.2844874088347227,0.4021893489533859
2021-07-01,0.0052029558169680735,0.005202955816968074,129117.05400703417,140948.48781830136,0.2911705400703417,0.4094848781830136
2021-07-02,0.000983730314319422,0.003967426624888205,129244.0703671565,141507.6906016094,0.29244070367156505,0.41507690601609415
2021-07-06,-0.005412943774986608,-0.0054129437749866095,128544.47948100869,140741.71742865472,0.2854447948100869,0.40741717428654733
2021-07-07,0.005067656364895466,0.0030362199895387887,129195.89873062281,141169.04024447364,0.29195898730622805,0.4116904024447363
2021-07-08,-0.010294215286784916,-0.010294215286784926,127865.92833492011,139715.8157523682,0.2786592833492012,0.3971581575236818
2021-07-09,0.015391542462837315,0.013867093373674507,129833.98220043714,141653.26801518537,0.29833982200437137,0.41653268015185363
2021-07-12,0.005041990984468158,0.0021297620589116406,130488.60396816932,141954.95577092495,0.30488603968169325,0.4195495577092494
2021-07-13,-0.012162598552734844,-0.00796586790408342,128901.52346239767,140824.16134492378,0.2890152346239767,0.4082416134492377
2021-07-14,-0.006140719791329119,-0.0035501469712925938,128109.97532613965,140324.21487504026,0.2810997532613966,0.40324214875040254
2021-07-15,-0.0004317978511956202,-0.0012507549735608337,128054.65771407711,140148.70366537425,0.28054657714077114,0.40148703665374263
2021-07-16,-0.007565143252027539,-0.006015615633951868,127085.90588438077,139305.62293252675,0.2708590588438078,0.3930562293252675
2021-07-19,-0.01713720369846022,-0.017018772294663424,124908.0088280368,136934.81225647184,0.2490800882803681,0.3693481225647184
2021-07-20,0.018689416423630305,0.01868941642363031,127242.46661967046,139494.04398562465,0.2724246661967047,0.3949404398562466
2021-07-21,0.015057585210678761,0.012288755608689783,129158.43090321308,141208.2522010318,0.29158430903213084,0.41208252201031814
2021-07-22,-0.0030609659296476836,0.0002698700806783627,128763.08134669159,141246.3600834458,0.2876308134669159,0.412463600834458
2021-07-23,0.008812463337320185,0.00863718152379,129897.80128025968,142466.3305350611,0.2989780128025967,0.42466330535061103
2021-07-26,0.006425860660851581,0.003404328647301318,130732.50645143761,142951.3327453775,0.30732506451437613,0.429513327453775
2021-07-27,-0.0016611547269830109,-0.0016611547269830107,130515.33953037547,142713.868463259,0.3051533953037546,0.42713868463258997
2021-07-28,0.0017963321658243632,0.0017963321658243637,130749.78843290737,142970.22997568877,0.30749788432907366,0.42970229975688756
2021-07-29,0.007621195205550288,0.0076211952055502885,131746.25809363896,144059.83400691592,0.31746258093638957,0.4405983400691591
2021-07-30,-0.0029169866179311627,-0.002333675507162444,131361.9560218173,143723.64510072808,0.31361956021817305,0.4372364510072808
2021-08-02,0.0018494826070919734,0.0001064133779843568,131604.90767471323,143738.93921929947,0.31604907674713245,0.4373893921929948
2021-08-03,0.007478376678586463,0.009158451560218306,132589.09874705534,145055.3653314566,0.32589098747055334,0.450553653314566
2021-08-04,-0.006917602958446181,-0.005282237915536052,131671.90000530498,144289.14838085085,0.31671900005304976,0.4428914838085085
2021-08-05,0.006003956050765371,0.005673721371619291,132462.4523060576,145107.80480571205,0.324624523060576,0.4510780480571204
2021-08-06,0.00535604012139965,0.003434895354039601,133171.92651518784,145606.23493027405,0.33171926515187833,0.4560623493027405
2021-08-09,-0.001455135616294663,-0.0009385933243238997,132978.143301825,145469.56989018855,0.32978143301825,0.45469569890188555
2021-08-10,0.0024856877489739092,0.0010807617991883379,133308.68544351164,145626.78784427023,0.33308685443511643,0.45626787844270233
2021-08-11,0.008371955473159587,0.00582786280397591,134424.73982223016,146475.48078441032,0.34424739822230155,0.4647548078441033
2021-08-12,0.0003330534323973122,0.0003330534323973122,134469.51044322705,146524.26494604762,0.34469510443227036,0.4652426494604762
2021-08-13,0.0007610338181143088,0.0011463169840297582,134571.84628817963,146692.22819952777,0.3457184628817962,0.46692228199527763
2021-08-16,0.0009115208280752602,0.0007476326799503242,134694.51132894386,146801.90010322444,0.34694511328943856,0.4680190010322445
2021-08-17,-0.00593455946616254,-0.005934559466162543,133895.15874169653,145930.69549731622,0.3389515874169653,0.4593069549731623
2021-08-18,-0.013298987674549564,-0.011094131482574961,132114.48867590885,144311.72117412536,0.3211448867590885,0.4431172117412536
2021-08-19,-0.0017100268735836745,-0.000763333062845295,131888.56934988327,144201.56326599704,0.31888569349883267,0.44201563265997046
2021-08-20,0.005317799453675443,0.006301532939300089,132589.92631191813,145110.25416681627,0.32589926311918127,0.45110254166816266
2021-08-23,0.008567016083839763,0.008141593990668557,133725.82634318745,146291.68294012523,0.3372582634318746,0.46291682940125223
2021-08-24,0.003945137256127744,0.00506578293045359,134253.3930828004,147032.76485043066,0.342533930828004,0.47032764850430664
2021-08-25,0.004041323564954948,0.0040413235649549495,134795.9544839411,147626.97182784116,0.34795954483941105,0.4762697182784117
2021-08-26,-0.008454119978358413,-0.006599394919720624,133656.37331213654,146652.7231399468,0.33656373312136534,0.46652723139946795
2021-08-27,0.00973095165342012,0.010365016364284671,134956.9770190084,148172.78101515924,0.34956977019008395,0.4817278101515925
2021-08-30,-0.0036353940901221278,-0.00023158811702060799,134466.35522233276,148138.46595981024,0.3446635522233277,0.4813846595981024
2021-08-31,-0.0023483130629727935,0.00041394437737391377,134150.58612383378,148199.7870448671,0.3415058612383379,0.48199787044867093
2021-09-01,-0.0037678407448771024,-0.0018747532780992449,133645.12807948727,147921.94900829112,0.33645128079487274,0.4792194900829112
2021-09-02,0.00512443989985015,0.005124439899850152,134329.9845062384,148679.9661458528,0.34329984506238387,0.48679966145852815
